epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.4378,3.23179,4.09665,4.3112,0,0,0,0,3.01725,4.45262,4.21622,0.000546249,0.000546249,0.000546249
2,101.664,3.03195,3.35543,3.77303,0.0054,0.0463,0.00325,0.00113,2.93113,4.38455,4.011,0.00109101,0.00109101,0.00109101
3,120.81,2.80296,3.22155,3.52258,0.2223,0.25773,0.18762,0.06394,2.81507,3.56126,4.20343,0.00162476,0.00162476,0.00162476
4,139.894,2.61911,2.99641,3.43345,0.34961,0.34516,0.28668,0.11774,2.69172,3.80392,3.92984,0.00161749,0.00161749,0.00161749
5,159.034,2.60264,2.77156,3.3797,0.46867,0.42166,0.4047,0.15361,2.53766,2.87397,3.77229,0.00160099,0.00160099,0.00160099
6,178.124,2.53008,2.49048,3.27214,0.44985,0.52546,0.49434,0.18225,2.49462,2.57453,3.70556,0.00158448,0.00158448,0.00158448
7,197.219,2.43349,2.47502,3.23759,0.40764,0.40068,0.38992,0.17191,2.41334,3.5083,3.62997,0.00156798,0.00156798,0.00156798
8,216.252,2.29005,2.26657,3.20212,0.59977,0.54295,0.59537,0.26658,2.29249,2.27539,3.51907,0.00155148,0.00155148,0.00155148
9,235.346,2.17379,2.03841,3.01773,0.45767,0.47084,0.45557,0.20421,2.16725,2.81018,3.46996,0.00153497,0.00153497,0.00153497
10,254.362,2.15765,2.09204,3.13599,0.69273,0.61308,0.73252,0.39239,2.0635,2.05936,3.30935,0.00151847,0.00151847,0.00151847
11,273.414,2.06875,1.97291,3.03351,0.6781,0.65046,0.7106,0.39091,1.97182,2.12634,3.31102,0.00150197,0.00150197,0.00150197
12,292.421,1.98736,1.91786,3.03951,0.72421,0.66951,0.72395,0.38332,2.01156,2.11844,3.37242,0.00148546,0.00148546,0.00148546
13,311.465,1.9812,1.89488,2.99035,0.53529,0.54934,0.59355,0.28463,2.14119,2.5427,3.71304,0.00146896,0.00146896,0.00146896
14,330.452,1.93286,1.91218,2.90986,0.77576,0.71993,0.80824,0.47502,1.7987,1.92869,3.07386,0.00145246,0.00145246,0.00145246
15,349.507,1.87056,1.7629,2.80997,0.7442,0.71014,0.77424,0.45791,1.74297,1.89091,3.04549,0.00143595,0.00143595,0.00143595
16,368.539,1.80192,1.65963,2.72303,0.76375,0.62919,0.74259,0.42696,1.98867,2.17632,3.11463,0.00141945,0.00141945,0.00141945
17,387.498,1.8124,1.55764,2.70346,0.79754,0.70406,0.81866,0.47915,1.75043,1.79975,3.03174,0.00140295,0.00140295,0.00140295
18,406.406,1.71103,1.5649,2.66545,0.80829,0.69524,0.82219,0.49771,1.70949,1.77488,3.03647,0.00138644,0.00138644,0.00138644
19,425.482,1.70961,1.58034,2.64111,0.80828,0.76929,0.84272,0.50596,1.67874,1.64028,2.91874,0.00136994,0.00136994,0.00136994
20,444.511,1.68245,1.50329,2.57065,0.84474,0.76787,0.85864,0.56314,1.61679,1.59336,3.00494,0.00135344,0.00135344,0.00135344
21,463.635,1.59189,1.44227,2.59108,0.84927,0.76433,0.86726,0.5716,1.58671,1.55909,2.84962,0.00133693,0.00133693,0.00133693
22,482.675,1.58974,1.42902,2.56668,0.7823,0.73002,0.81553,0.5155,1.64487,1.7768,2.87175,0.00132043,0.00132043,0.00132043
23,501.716,1.54679,1.36974,2.52773,0.81677,0.78409,0.86074,0.57886,1.5478,1.55339,2.9124,0.00130393,0.00130393,0.00130393
24,520.809,1.5666,1.39636,2.60932,0.8328,0.76333,0.84612,0.55233,1.53711,1.56323,2.81827,0.00128742,0.00128742,0.00128742
25,539.784,1.56863,1.45948,2.54578,0.84376,0.78622,0.88596,0.56873,1.58986,1.45573,2.7931,0.00127092,0.00127092,0.00127092
26,558.798,1.57479,1.35116,2.46882,0.86286,0.79276,0.88142,0.60338,1.50258,1.5275,2.87399,0.00125442,0.00125442,0.00125442
27,577.84,1.58038,1.36192,2.58641,0.81432,0.79958,0.87223,0.57886,1.48861,1.43872,2.7736,0.00123791,0.00123791,0.00123791
28,596.841,1.51139,1.33005,2.50438,0.82257,0.79396,0.87817,0.57639,1.53789,1.41271,2.85349,0.00122141,0.00122141,0.00122141
29,615.877,1.48713,1.27451,2.44465,0.87307,0.81375,0.89387,0.6138,1.41497,1.35476,2.66055,0.00120491,0.00120491,0.00120491
30,634.944,1.46226,1.30582,2.46502,0.89161,0.75916,0.88131,0.59638,1.4524,1.48786,2.78301,0.0011884,0.0011884,0.0011884
31,653.922,1.52897,1.3349,2.47594,0.82917,0.76376,0.85064,0.57378,1.50219,1.51717,2.73709,0.0011719,0.0011719,0.0011719
32,672.952,1.42762,1.22733,2.45392,0.84822,0.78258,0.88034,0.62887,1.42334,1.47409,2.75133,0.0011554,0.0011554,0.0011554
33,691.994,1.41125,1.17327,2.32167,0.85651,0.84169,0.89723,0.62716,1.39155,1.31768,2.70463,0.00113889,0.00113889,0.00113889
34,711.121,1.38337,1.14937,2.36834,0.8509,0.83781,0.90333,0.62877,1.40512,1.31485,2.74936,0.00112239,0.00112239,0.00112239
35,730.131,1.43659,1.17832,2.3641,0.82646,0.80556,0.88119,0.61822,1.365,1.37349,2.74666,0.00110589,0.00110589,0.00110589
36,749.062,1.41085,1.20982,2.43257,0.86325,0.84009,0.90189,0.62183,1.40829,1.30328,2.66169,0.00108938,0.00108938,0.00108938
37,768.036,1.46579,1.27198,2.46334,0.8133,0.82033,0.88607,0.62271,1.35272,1.31616,2.71506,0.00107288,0.00107288,0.00107288
38,786.99,1.38087,1.19056,2.33636,0.86226,0.79483,0.8916,0.64111,1.29326,1.29076,2.63887,0.00105638,0.00105638,0.00105638
39,806.052,1.41656,1.21893,2.43282,0.88122,0.82519,0.91324,0.64223,1.35924,1.27939,2.61116,0.00103987,0.00103987,0.00103987
40,825.041,1.34044,1.12418,2.33174,0.82608,0.83594,0.90139,0.64424,1.32845,1.2996,2.7058,0.00102337,0.00102337,0.00102337
41,844.053,1.34822,1.13609,2.34015,0.8297,0.82739,0.90668,0.64222,1.33792,1.2541,2.72344,0.00100687,0.00100687,0.00100687
42,863.045,1.31676,1.08075,2.28338,0.87201,0.83392,0.90574,0.6618,1.29876,1.24859,2.55793,0.000990365,0.000990365,0.000990365
43,882.073,1.33005,1.18265,2.26841,0.87217,0.85377,0.91383,0.66932,1.24903,1.18927,2.46882,0.000973861,0.000973861,0.000973861
44,901.034,1.3475,1.1286,2.331,0.87378,0.8422,0.90658,0.66984,1.29258,1.28186,2.61581,0.000957358,0.000957358,0.000957358
45,920.028,1.31283,1.08092,2.24894,0.8641,0.84304,0.90784,0.65866,1.2702,1.16628,2.60829,0.000940855,0.000940855,0.000940855
46,938.97,1.28826,1.05652,2.31195,0.85614,0.83012,0.90234,0.65603,1.31821,1.27576,2.50715,0.000924352,0.000924352,0.000924352
47,957.918,1.31525,1.06739,2.31514,0.88328,0.8444,0.92452,0.68098,1.23899,1.08164,2.59076,0.000907848,0.000907848,0.000907848
48,976.913,1.31792,1.08793,2.31019,0.85282,0.8589,0.91796,0.6683,1.27035,1.15136,2.5297,0.000891345,0.000891345,0.000891345
49,995.868,1.25424,1.02515,2.22819,0.85633,0.86642,0.91497,0.67265,1.27458,1.08316,2.58942,0.000874842,0.000874842,0.000874842
50,1014.85,1.2934,1.07439,2.35603,0.87773,0.82994,0.92062,0.68743,1.25104,1.16369,2.48901,0.000858338,0.000858338,0.000858338
51,1033.81,1.25724,1.0409,2.22988,0.85222,0.86985,0.91869,0.67339,1.27481,1.10303,2.56864,0.000841835,0.000841835,0.000841835
52,1052.79,1.22588,0.94793,2.15725,0.88009,0.85918,0.92747,0.68095,1.25457,1.1205,2.65649,0.000825332,0.000825332,0.000825332
53,1071.76,1.24272,0.99695,2.24248,0.88075,0.87201,0.9301,0.68834,1.20903,1.08113,2.50637,0.000808828,0.000808828,0.000808828
54,1090.76,1.2416,0.94383,2.20229,0.87592,0.8529,0.92397,0.69785,1.2081,1.10462,2.55685,0.000792325,0.000792325,0.000792325
55,1109.84,1.23662,0.97818,2.12284,0.85662,0.87823,0.92505,0.68391,1.19674,1.04627,2.466,0.000775822,0.000775822,0.000775822
56,1128.78,1.23232,0.98631,2.17318,0.88863,0.86254,0.92999,0.68897,1.21476,1.08619,2.42882,0.000759318,0.000759318,0.000759318
57,1147.76,1.2252,0.96398,2.17619,0.90233,0.85885,0.92903,0.7098,1.16122,1.03738,2.51479,0.000742815,0.000742815,0.000742815
58,1166.79,1.22106,0.95948,2.20651,0.89352,0.85181,0.92846,0.68939,1.22885,1.06891,2.40394,0.000726312,0.000726312,0.000726312
59,1185.76,1.19303,0.96443,2.16929,0.87036,0.88275,0.92704,0.71459,1.18337,1.07736,2.49183,0.000709809,0.000709809,0.000709809
60,1204.78,1.23304,1.00805,2.19377,0.88905,0.86485,0.93157,0.69666,1.21085,1.09573,2.48621,0.000693305,0.000693305,0.000693305
61,1223.75,1.22314,0.98432,2.19602,0.87921,0.84331,0.91252,0.68915,1.22862,1.10926,2.57622,0.000676802,0.000676802,0.000676802
62,1242.71,1.18857,0.92367,2.13746,0.88621,0.85532,0.91501,0.69797,1.20186,1.1162,2.43706,0.000660299,0.000660299,0.000660299
63,1261.68,1.20789,0.9512,2.18422,0.86348,0.89052,0.93004,0.70471,1.18999,1.07177,2.39678,0.000643795,0.000643795,0.000643795
64,1280.67,1.21059,0.92061,2.10874,0.88637,0.85773,0.91267,0.69656,1.17056,1.10618,2.39003,0.000627292,0.000627292,0.000627292
65,1299.58,1.22885,0.98565,2.1644,0.86876,0.87638,0.92594,0.70842,1.18383,1.06082,2.48217,0.000610789,0.000610789,0.000610789
66,1318.56,1.16409,0.91787,2.08552,0.86165,0.88377,0.93352,0.7089,1.18077,1.01195,2.49083,0.000594286,0.000594286,0.000594286
67,1337.5,1.23231,0.99466,2.16156,0.90515,0.85441,0.9322,0.711,1.20644,1.09488,2.43225,0.000577782,0.000577782,0.000577782
68,1356.46,1.17172,0.93794,2.11495,0.90487,0.87174,0.93224,0.72203,1.12784,1.05481,2.39535,0.000561279,0.000561279,0.000561279
69,1375.49,1.12672,0.89217,2.07997,0.88107,0.88113,0.93271,0.70893,1.16439,1.01749,2.35691,0.000544776,0.000544776,0.000544776
70,1394.4,1.17886,0.93472,2.22182,0.89774,0.87617,0.9308,0.71275,1.13911,1.00514,2.34741,0.000528272,0.000528272,0.000528272
71,1413.41,1.1645,0.90875,2.1745,0.89477,0.88448,0.93879,0.72873,1.13729,0.98283,2.34355,0.000511769,0.000511769,0.000511769
72,1432.46,1.17922,0.91463,2.15499,0.88575,0.88768,0.93339,0.71332,1.14634,1.01425,2.36517,0.000495266,0.000495266,0.000495266
73,1451.44,1.15061,0.89495,2.09503,0.8905,0.88984,0.9354,0.70675,1.13814,0.95634,2.32895,0.000478762,0.000478762,0.000478762
74,1470.45,1.10833,0.83796,2.01799,0.89607,0.88868,0.93564,0.72286,1.14183,1.01488,2.43497,0.000462259,0.000462259,0.000462259
75,1489.43,1.10615,0.83712,2.02937,0.8703,0.89942,0.9376,0.73123,1.11829,0.9872,2.34341,0.000445756,0.000445756,0.000445756
76,1508.46,1.12612,0.85066,2.15122,0.89188,0.87858,0.932,0.72017,1.17303,0.99799,2.43645,0.000429253,0.000429253,0.000429253
77,1527.43,1.10604,0.863,2.0549,0.92307,0.87383,0.9389,0.73112,1.114,0.94812,2.37649,0.000412749,0.000412749,0.000412749
78,1546.48,1.0989,0.83575,2.05267,0.9024,0.86431,0.93553,0.72746,1.10867,0.96635,2.38925,0.000396246,0.000396246,0.000396246
79,1565.47,1.11945,0.84809,2.05691,0.90485,0.87404,0.93341,0.71798,1.14385,1.00783,2.35051,0.000379743,0.000379743,0.000379743
80,1584.42,1.13494,0.88155,2.13812,0.8875,0.87105,0.93399,0.72688,1.09121,0.97819,2.33376,0.000363239,0.000363239,0.000363239
81,1603.37,1.16606,0.91122,2.07705,0.89502,0.87461,0.93142,0.7258,1.10013,1.00186,2.33852,0.000346736,0.000346736,0.000346736
82,1622.39,1.13996,0.88234,2.05332,0.9046,0.89042,0.94022,0.73101,1.0991,0.92074,2.33465,0.000330233,0.000330233,0.000330233
83,1641.4,1.07407,0.82113,2.05454,0.91011,0.87388,0.94171,0.73655,1.11112,0.95127,2.33292,0.000313729,0.000313729,0.000313729
84,1660.47,1.08743,0.85062,1.97771,0.89358,0.88233,0.93704,0.73415,1.05801,0.93841,2.2844,0.000297226,0.000297226,0.000297226
85,1679.44,1.1062,0.83594,2.08254,0.90208,0.88767,0.93758,0.72483,1.10195,0.93084,2.30579,0.000280723,0.000280723,0.000280723
86,1698.4,1.07712,0.80803,2.03055,0.90498,0.88543,0.9326,0.72499,1.11426,0.96374,2.31279,0.00026422,0.00026422,0.00026422
87,1717.36,1.05815,0.82658,2.06184,0.87949,0.90001,0.9375,0.73891,1.09013,0.94051,2.31135,0.000247716,0.000247716,0.000247716
88,1736.34,1.11705,0.8323,2.00733,0.9049,0.87988,0.94047,0.73179,1.08116,0.95971,2.25638,0.000231213,0.000231213,0.000231213
89,1755.29,1.11671,0.83884,2.08096,0.89339,0.90898,0.94355,0.73411,1.07761,0.9303,2.35051,0.00021471,0.00021471,0.00021471
90,1774.31,1.06352,0.78493,2.0427,0.89843,0.89953,0.94248,0.74191,1.0691,0.93138,2.29621,0.000198206,0.000198206,0.000198206
91,1794.98,1.05874,0.78908,2.04512,0.89199,0.89978,0.94127,0.73737,1.08491,0.94722,2.27994,0.000181703,0.000181703,0.000181703
92,1813.97,1.03966,0.76563,2.07666,0.8837,0.90274,0.94023,0.73102,1.08021,0.88825,2.29146,0.0001652,0.0001652,0.0001652
93,1832.93,1.02367,0.78479,1.99865,0.89236,0.90107,0.94048,0.7349,1.07818,0.9143,2.32671,0.000148696,0.000148696,0.000148696
94,1851.85,1.02855,0.77019,2.01744,0.88673,0.90768,0.94289,0.74224,1.06304,0.90087,2.3035,0.000132193,0.000132193,0.000132193
95,1870.85,1.06879,0.79691,2.15708,0.8872,0.90727,0.93632,0.73246,1.07862,0.91789,2.29255,0.00011569,0.00011569,0.00011569
96,1889.73,1.04737,0.77039,2.06221,0.89212,0.89243,0.93531,0.73383,1.06816,0.9272,2.26213,9.91865e-05,9.91865e-05,9.91865e-05
97,1908.63,1.03641,0.75874,2.02774,0.8923,0.89299,0.93581,0.73468,1.0673,0.92644,2.28185,8.26832e-05,8.26832e-05,8.26832e-05
98,1927.58,1.04645,0.785,2.04909,0.89459,0.88892,0.93792,0.73955,1.05869,0.90061,2.25674,6.61799e-05,6.61799e-05,6.61799e-05
99,1946.48,1.01063,0.74999,2.00889,0.89711,0.89286,0.93768,0.73928,1.05626,0.90166,2.2522,4.96766e-05,4.96766e-05,4.96766e-05
100,1965.38,1.02355,0.76474,2.05094,0.89738,0.89729,0.93935,0.74302,1.04857,0.90019,2.24665,3.31733e-05,3.31733e-05,3.31733e-05
