epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.596,3.37054,3.89193,4.26877,0,0,0,0,3.38614,4.3314,4.22479,0.000546249,0.000546249,0.000546249
2,79.4769,3.09437,3.19803,3.67044,0.04794,0.16394,0.04206,0.01092,3.09666,3.85494,3.92007,0.00109101,0.00109101,0.00109101
3,87.8406,2.78612,3.09259,3.31216,0.19475,0.2415,0.11419,0.03569,2.89361,3.39,3.73637,0.00162476,0.00162476,0.00162476
4,96.0201,2.64483,2.91609,3.21866,0.17832,0.35303,0.16576,0.05774,2.71856,4.79967,3.84309,0.00161749,0.00161749,0.00161749
5,104.346,2.64908,2.75367,3.12679,0.12029,0.24222,0.05364,0.01814,2.8359,5.45043,3.6182,0.00160099,0.00160099,0.00160099
6,112.868,2.59975,2.51057,3.01518,0.23727,0.39962,0.24332,0.09768,2.52346,3.0704,3.36859,0.00158448,0.00158448,0.00158448
7,121.377,2.49579,2.5408,3.02253,0.23213,0.38415,0.20334,0.09191,2.38986,2.79299,3.22446,0.00156798,0.00156798,0.00156798
8,129.81,2.39608,2.39891,2.96257,0.52668,0.48397,0.37573,0.16337,2.20711,3.41631,3.19789,0.00155148,0.00155148,0.00155148
9,138.32,2.26843,2.10452,2.82723,0.51401,0.49654,0.47564,0.24993,2.13992,2.33782,3.14997,0.00153497,0.00153497,0.00153497
10,146.797,2.29752,2.15783,2.93906,0.62258,0.52918,0.64163,0.35478,2.06798,2.26646,3.06576,0.00151847,0.00151847,0.00151847
11,155.249,2.21064,2.10503,2.88307,0.60402,0.65832,0.6763,0.36036,2.0242,2.11647,3.09248,0.00150197,0.00150197,0.00150197
12,163.755,2.16295,2.02544,2.91605,0.55128,0.66291,0.6798,0.32488,1.99107,2.10785,3.13059,0.00148546,0.00148546,0.00148546
13,172.277,2.14376,2.00954,2.90012,0.70559,0.65612,0.73033,0.42533,1.86365,1.96127,2.95886,0.00146896,0.00146896,0.00146896
14,180.732,2.02307,1.95793,2.82189,0.73826,0.69019,0.76969,0.43292,1.84775,2.00651,2.98457,0.00145246,0.00145246,0.00145246
15,189.287,2.03427,1.79324,2.77417,0.69107,0.65951,0.71706,0.40138,1.94239,2.04597,3.0109,0.00143595,0.00143595,0.00143595
16,198.003,1.98399,1.70746,2.69838,0.74365,0.74287,0.80625,0.48417,1.73172,1.69266,2.88856,0.00141945,0.00141945,0.00141945
