epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.7208,3.56706,3.85565,4.07629,0,0,0,0,3.97126,4.18129,4.26921,0.000546249,0.000546249,0.000546249
2,89.9217,3.03986,3.10344,3.33558,0.04225,0.52301,0.07293,0.02419,3.20222,3.42489,3.4994,0.00109101,0.00109101,0.00109101
3,103.07,2.83801,2.77824,3.09139,0.0366,0.27465,0.03561,0.01421,3.50813,3.58085,5.55685,0.00162476,0.00162476,0.00162476
4,116.022,2.72522,2.62649,3.00851,0.22446,0.39907,0.2179,0.08643,2.70083,2.76883,3.28132,0.00161749,0.00161749,0.00161749
5,129.157,2.67308,2.4679,2.88577,0.2291,0.25114,0.17888,0.07126,2.9686,2.86402,3.92046,0.00160099,0.00160099,0.00160099
6,142.114,2.65441,2.36172,2.86858,0.34253,0.47457,0.3918,0.16358,2.53808,2.20133,2.88788,0.00158448,0.00158448,0.00158448
7,155.26,2.48481,2.17875,2.73775,0.4006,0.37133,0.32051,0.14387,2.57498,2.41598,3.02195,0.00156798,0.00156798,0.00156798
8,168.234,2.40031,2.13093,2.74404,0.54196,0.51457,0.53025,0.25318,2.38209,2.04289,2.88763,0.00155148,0.00155148,0.00155148
9,181.338,2.40964,2.15769,2.75634,0.24429,0.22805,0.16951,0.05781,2.69307,2.73584,3.05994,0.00153497,0.00153497,0.00153497
10,194.316,2.34963,1.95772,2.71546,0.48083,0.50946,0.47866,0.21996,2.20727,2.1056,2.76445,0.00151847,0.00151847,0.00151847
11,207.21,2.27583,1.99164,2.69809,0.47957,0.56794,0.51498,0.22069,2.37943,2.09826,2.9771,0.00150197,0.00150197,0.00150197
12,220.204,2.21701,1.86984,2.63527,0.49886,0.67881,0.66079,0.3334,2.10148,1.93674,2.71268,0.00148546,0.00148546,0.00148546
13,233.199,2.17649,1.79594,2.56099,0.74342,0.67073,0.74248,0.41409,2.01852,1.82712,2.65233,0.00146896,0.00146896,0.00146896
14,246.238,2.0514,1.68138,2.50035,0.71128,0.67156,0.73345,0.41146,1.94966,1.67753,2.62223,0.00145246,0.00145246,0.00145246
15,259.186,2.03553,1.64414,2.44512,0.69185,0.63832,0.70646,0.36733,2.09532,1.80637,2.70313,0.00143595,0.00143595,0.00143595
16,272.082,1.9818,1.598,2.49659,0.73447,0.66959,0.74039,0.4124,1.94126,1.57214,2.51404,0.00141945,0.00141945,0.00141945
17,284.997,1.95911,1.52576,2.44802,0.71409,0.69851,0.74336,0.41526,1.83842,1.54277,2.52339,0.00140295,0.00140295,0.00140295
18,298.085,1.88256,1.48514,2.42014,0.73353,0.6006,0.70595,0.36142,2.06388,1.83974,2.74999,0.00138644,0.00138644,0.00138644
19,311.031,1.90618,1.48744,2.40318,0.76984,0.74035,0.81488,0.50442,1.78722,1.49987,2.53407,0.00136994,0.00136994,0.00136994
20,324.141,1.82577,1.43603,2.38431,0.77242,0.79041,0.81696,0.49956,1.71746,1.44211,2.47819,0.00135344,0.00135344,0.00135344
21,337.084,1.79625,1.38005,2.29807,0.75632,0.71705,0.7919,0.47967,1.81852,1.51941,2.50119,0.00133693,0.00133693,0.00133693
22,350.013,1.76663,1.41385,2.34271,0.7685,0.7274,0.79409,0.47647,1.70783,1.4051,2.48149,0.00132043,0.00132043,0.00132043
23,362.955,1.72833,1.40286,2.37034,0.80801,0.7883,0.84806,0.52605,1.6889,1.39454,2.41463,0.00130393,0.00130393,0.00130393
24,375.994,1.77052,1.3551,2.28252,0.81221,0.73382,0.81859,0.49855,1.69275,1.61779,2.43308,0.00128742,0.00128742,0.00128742
25,388.91,1.67793,1.3191,2.21138,0.85767,0.75458,0.84777,0.52603,1.66056,1.42026,2.46853,0.00127092,0.00127092,0.00127092
26,401.868,1.75038,1.27656,2.23429,0.80005,0.78622,0.83399,0.53992,1.59583,1.41431,2.38083,0.00125442,0.00125442,0.00125442
27,414.905,1.67346,1.30784,2.23214,0.83788,0.80421,0.87563,0.55577,1.57702,1.29366,2.31948,0.00123791,0.00123791,0.00123791
28,427.961,1.61343,1.20977,2.16488,0.8319,0.75277,0.85999,0.54651,1.53386,1.27321,2.31373,0.00122141,0.00122141,0.00122141
29,440.914,1.62068,1.20742,2.18736,0.81458,0.78833,0.86489,0.5451,1.56989,1.23371,2.29326,0.00120491,0.00120491,0.00120491
30,453.833,1.64017,1.24829,2.17148,0.85075,0.79807,0.86657,0.56,1.49197,1.24783,2.30895,0.0011884,0.0011884,0.0011884
31,466.912,1.56845,1.17722,2.12602,0.82139,0.80981,0.86647,0.55213,1.59368,1.3458,2.28273,0.0011719,0.0011719,0.0011719
32,479.833,1.57557,1.14589,2.1469,0.87022,0.81445,0.88946,0.59645,1.52739,1.22059,2.25195,0.0011554,0.0011554,0.0011554
33,492.899,1.57948,1.1785,2.1843,0.79929,0.78663,0.85198,0.56271,1.50471,1.28493,2.26189,0.00113889,0.00113889,0.00113889
34,505.852,1.53495,1.14119,2.17161,0.83524,0.81362,0.87462,0.58008,1.48083,1.23312,2.22545,0.00112239,0.00112239,0.00112239
35,518.781,1.45432,1.08381,2.06154,0.83753,0.84513,0.87557,0.59,1.43576,1.23032,2.25877,0.00110589,0.00110589,0.00110589
36,531.718,1.5505,1.19056,2.15891,0.85164,0.80275,0.88381,0.60084,1.49857,1.24709,2.22321,0.00108938,0.00108938,0.00108938
37,544.76,1.45737,1.1333,2.09986,0.84502,0.81674,0.88115,0.60661,1.44641,1.26142,2.26921,0.00107288,0.00107288,0.00107288
