epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.94055,3.28704,4.29337,4.35348,0,0,0,0,3.38649,4.35221,4.22291,0.000546249,0.000546249,0.000546249
2,79.3204,2.94549,3.67205,3.77712,0.02836,0.11424,0.01863,0.0067,3.3138,3.9753,4.16527,0.00109101,0.00109101,0.00109101
3,87.7816,2.78209,3.4073,3.45621,0.12172,0.48379,0.08283,0.02579,2.90639,27.8775,4.6638,0.00162476,0.00162476,0.00162476
4,95.9251,2.75363,3.27329,3.35804,0.23003,0.36425,0.17965,0.05087,2.67359,3.13332,3.60528,0.00161749,0.00161749,0.00161749
5,104.083,2.63817,3.08239,3.23046,0.07637,0.13451,0.03141,0.00982,2.96718,3.7015,3.70214,0.00160099,0.00160099,0.00160099
6,112.195,2.59709,2.96648,3.22869,0.19896,0.42182,0.16567,0.05425,2.7022,12.6456,4.2258,0.00158448,0.00158448,0.00158448
7,120.689,2.46649,2.7926,3.14303,0.26627,0.42606,0.23716,0.11039,2.45968,3.12748,3.38211,0.00156798,0.00156798,0.00156798
8,128.918,2.42083,2.76851,3.13315,0.76033,0.27222,0.38559,0.18355,2.31947,2.75518,3.13386,0.00155148,0.00155148,0.00155148
9,137.358,2.38606,2.68901,3.09076,0.35214,0.49787,0.33394,0.18804,2.24854,3.01936,3.23367,0.00153497,0.00153497,0.00153497
10,145.984,2.31551,2.40836,3.02333,0.27703,0.46634,0.28845,0.12531,2.23072,2.87557,3.2562,0.00151847,0.00151847,0.00151847
11,154.847,2.27906,2.36319,2.96518,0.47066,0.51967,0.47844,0.24592,2.28217,2.24389,3.20553,0.00150197,0.00150197,0.00150197
12,162.956,2.21499,2.30548,2.9154,0.38491,0.61216,0.52899,0.27982,2.12356,2.23024,3.19344,0.00148546,0.00148546,0.00148546
13,171.318,2.26793,2.21826,2.90337,0.54792,0.5819,0.63694,0.30011,2.25969,2.16854,2.99145,0.00146896,0.00146896,0.00146896
14,179.91,2.14241,2.12457,2.85044,0.67389,0.609,0.65929,0.35081,2.06694,2.22431,3.05392,0.00145246,0.00145246,0.00145246
15,188.702,2.08775,1.99504,2.79486,0.62893,0.54992,0.60861,0.34359,1.91958,2.1153,3.02649,0.00143595,0.00143595,0.00143595
16,197.039,1.99537,1.96925,2.78889,0.61579,0.59265,0.61396,0.35397,2.11212,1.91308,2.97581,0.00141945,0.00141945,0.00141945
17,205.323,1.9411,1.91982,2.75529,0.66943,0.57067,0.62345,0.33752,1.9747,3.30737,3.01081,0.00140295,0.00140295,0.00140295
18,213.816,1.98241,1.85029,2.72066,0.70286,0.65924,0.70255,0.3872,1.98515,1.96371,2.89573,0.00138644,0.00138644,0.00138644
19,222.312,1.97313,1.89655,2.75616,0.70671,0.68505,0.73838,0.43243,1.82594,1.83361,2.82296,0.00136994,0.00136994,0.00136994
20,230.769,1.83842,1.74575,2.71782,0.76937,0.72761,0.79921,0.49186,1.75045,1.72086,2.81167,0.00135344,0.00135344,0.00135344
21,239.28,1.79539,1.68377,2.58312,0.72403,0.70222,0.80045,0.43234,1.79827,1.77029,2.7947,0.00133693,0.00133693,0.00133693
22,247.749,1.75808,1.66348,2.65173,0.78042,0.72381,0.79379,0.50473,1.73352,1.71313,2.81083,0.00132043,0.00132043,0.00132043
23,256.258,1.74475,1.65376,2.64548,0.79799,0.74791,0.82298,0.48528,1.68346,1.60626,2.77092,0.00130393,0.00130393,0.00130393
24,264.679,1.76797,1.66842,2.58181,0.68794,0.72551,0.75176,0.46748,1.69916,1.78789,2.732,0.00128742,0.00128742,0.00128742
25,273.168,1.69368,1.62711,2.52283,0.79091,0.73528,0.82544,0.5063,1.65695,1.7211,2.72787,0.00127092,0.00127092,0.00127092
26,281.904,1.70883,1.5641,2.52401,0.79473,0.78813,0.83357,0.53193,1.58464,1.57839,2.69796,0.00125442,0.00125442,0.00125442
27,290.098,1.69553,1.60302,2.50009,0.7919,0.77712,0.82903,0.50902,1.58482,1.60437,2.62072,0.00123791,0.00123791,0.00123791
28,298.767,1.58949,1.48349,2.4544,0.82113,0.7699,0.82988,0.52387,1.59696,1.48594,2.65692,0.00122141,0.00122141,0.00122141
29,307.416,1.64108,1.48344,2.48206,0.79659,0.79684,0.84404,0.53424,1.54229,1.47724,2.62512,0.00120491,0.00120491,0.00120491
30,315.826,1.61154,1.51717,2.46485,0.7996,0.79148,0.83672,0.55896,1.51307,1.45126,2.60635,0.0011884,0.0011884,0.0011884
31,324.181,1.54111,1.45282,2.41522,0.8221,0.77761,0.84417,0.5642,1.51311,1.48921,2.5347,0.0011719,0.0011719,0.0011719
32,332.622,1.5645,1.39873,2.43423,0.82426,0.78312,0.86377,0.58207,1.45116,1.40499,2.50255,0.0011554,0.0011554,0.0011554
33,341.041,1.54475,1.37453,2.47685,0.82046,0.82218,0.86587,0.57994,1.53668,1.49424,2.54086,0.00113889,0.00113889,0.00113889
34,349.554,1.53705,1.31183,2.43407,0.85834,0.79693,0.88427,0.57896,1.46067,1.41355,2.49538,0.00112239,0.00112239,0.00112239
