epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.47232,3.72329,3.96523,4.2845,0,0,0,0,3.94698,4.23342,4.23251,0.000546249,0.000546249,0.000546249
2,73.6794,3.14131,3.29098,3.59832,0.02936,0.24441,0.02775,0.01081,3.69598,3.74001,3.99806,0.00109101,0.00109101,0.00109101
3,79.274,2.87519,3.06275,3.22466,0.18937,0.22506,0.10318,0.03354,2.97058,4.43772,3.44405,0.00162476,0.00162476,0.00162476
4,84.8046,2.76391,2.97627,3.06754,0.13195,0.23797,0.10573,0.02842,2.7964,7.46991,5.01648,0.00161749,0.00161749,0.00161749
5,90.3516,2.72367,2.74527,2.92431,0.14191,0.30541,0.09667,0.03241,2.89888,5.46635,3.33574,0.00160099,0.00160099,0.00160099
6,95.8843,2.62512,2.66135,2.88288,0.26625,0.41245,0.23913,0.098,2.54236,2.75539,2.94828,0.00158448,0.00158448,0.00158448
7,101.813,2.49552,2.60041,2.77976,0.31698,0.39115,0.23946,0.09468,2.54795,2.82791,3.01926,0.00156798,0.00156798,0.00156798
8,108.001,2.4687,2.53735,2.76305,0.21746,0.233,0.15487,0.0741,2.57504,2.86792,2.9648,0.00155148,0.00155148,0.00155148
9,114.403,2.42512,2.54988,2.75758,0.4048,0.49806,0.35165,0.15475,2.38025,2.65531,2.82659,0.00153497,0.00153497,0.00153497
10,120.189,2.3926,2.31419,2.71029,0.40819,0.4505,0.40776,0.18665,2.35607,2.35901,2.79836,0.00151847,0.00151847,0.00151847
11,125.491,2.33112,2.31715,2.68061,0.57098,0.46104,0.51528,0.25064,2.23676,2.259,2.82386,0.00150197,0.00150197,0.00150197
12,130.802,2.31588,2.16955,2.64366,0.49004,0.56712,0.51814,0.23727,2.26619,2.0417,2.74441,0.00148546,0.00148546,0.00148546
13,136.12,2.31645,2.0875,2.58685,0.54559,0.60054,0.62031,0.31567,2.08561,1.97378,2.66152,0.00146896,0.00146896,0.00146896
14,141.476,2.21631,1.99394,2.5653,0.58263,0.58883,0.60586,0.31917,1.97449,2.18751,2.65273,0.00145246,0.00145246,0.00145246
15,147.001,2.101,1.9242,2.47113,0.53926,0.56515,0.54828,0.30911,2.07159,1.95417,2.64981,0.00143595,0.00143595,0.00143595
16,152.831,2.06309,1.92069,2.54484,0.54992,0.66872,0.67857,0.38087,1.95801,1.80506,2.60858,0.00141945,0.00141945,0.00141945
17,158.13,2.09301,1.8477,2.5266,0.62142,0.64278,0.65583,0.35544,1.9619,1.9019,2.58174,0.00140295,0.00140295,0.00140295
18,163.759,2.05219,1.85995,2.49935,0.66903,0.68096,0.70477,0.39636,1.90501,1.69148,2.57298,0.00138644,0.00138644,0.00138644
19,169.7,2.04938,1.80532,2.49062,0.64643,0.70107,0.70671,0.39335,1.91364,2.39204,2.56782,0.00136994,0.00136994,0.00136994
20,174.859,1.9708,1.71279,2.45661,0.74426,0.69853,0.76384,0.45205,1.76556,1.65174,2.48737,0.00135344,0.00135344,0.00135344
21,180.078,1.90533,1.65557,2.40358,0.78303,0.68086,0.75831,0.45389,1.78949,1.70323,2.51428,0.00133693,0.00133693,0.00133693
