epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,71.643,3.2563,4.3439,4.26535,0,0,0,0,3.39833,4.31759,4.24846,0.000546249,0.000546249,0.000546249
2,79.9234,3.01468,3.86428,3.665,0.0456,0.12778,0.02405,0.00868,2.84039,7.09446,4.87954,0.00109101,0.00109101,0.00109101
3,88.3968,2.84259,3.62804,3.42938,0.09898,0.28728,0.05253,0.01478,3.17,8.74998,5.56315,0.00162476,0.00162476,0.00162476
4,96.5565,2.82221,3.33318,3.30281,0.12515,0.24551,0.07047,0.01726,2.8851,3.81115,3.7182,0.00161749,0.00161749,0.00161749
5,104.757,2.70247,3.1228,3.17305,0.06858,0.26365,0.05853,0.022,3.10896,9.47538,4.48424,0.00160099,0.00160099,0.00160099
6,112.922,2.69448,3.04099,3.19561,0.17717,0.44423,0.15785,0.05572,2.66804,4.25182,3.66746,0.00158448,0.00158448,0.00158448
7,121.086,2.60108,2.93065,3.09502,0.26555,0.3898,0.23949,0.0943,2.55654,3.07035,3.37739,0.00156798,0.00156798,0.00156798
8,129.219,2.55156,2.92949,3.05057,0.30535,0.36945,0.31003,0.12999,2.53483,2.62139,3.24032,0.00155148,0.00155148,0.00155148
9,137.343,2.55348,2.83283,3.05321,0.28107,0.44117,0.34634,0.16496,2.46091,2.50625,3.17058,0.00153497,0.00153497,0.00153497
10,145.568,2.49398,2.60064,2.99242,0.3534,0.39233,0.34581,0.14924,2.37042,2.58077,3.11695,0.00151847,0.00151847,0.00151847
11,153.71,2.41556,2.60617,2.8963,0.3947,0.43539,0.38795,0.18545,2.41451,2.48206,3.1123,0.00150197,0.00150197,0.00150197
12,161.837,2.30904,2.50038,2.78974,0.37745,0.4619,0.44204,0.19683,2.39413,2.42688,3.13622,0.00148546,0.00148546,0.00148546
13,169.961,2.3092,2.40999,2.82481,0.48587,0.44493,0.45186,0.23947,2.21516,2.37021,2.99449,0.00146896,0.00146896,0.00146896
14,178.128,2.26616,2.3015,2.75373,0.52208,0.57159,0.53855,0.27736,2.18466,2.2065,2.97576,0.00145246,0.00145246,0.00145246
15,186.311,2.21324,2.28352,2.75369,0.45658,0.54316,0.51886,0.24198,2.12906,2.2163,2.96948,0.00143595,0.00143595,0.00143595
16,194.406,2.16773,2.22277,2.74015,0.37933,0.64919,0.5939,0.31436,2.05418,2.20353,2.86516,0.00141945,0.00141945,0.00141945
17,202.546,2.14298,2.18033,2.73249,0.57005,0.59577,0.56114,0.26977,2.16777,2.30324,2.97596,0.00140295,0.00140295,0.00140295
