epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.0363,3.11726,4.23211,4.24083,0,0,0,0,3.01264,4.58688,4.20624,0.000546249,0.000546249,0.000546249
2,121.147,2.9468,3.40245,3.69987,0.01433,0.21206,0.01058,0.00293,2.81212,3.99519,4.4941,0.00109101,0.00109101,0.00109101
3,179.188,2.72481,3.14272,3.50286,0.16613,0.33812,0.102,0.02495,2.99178,4.28444,4.609,0.00162476,0.00162476,0.00162476
4,237.129,2.64223,2.89,3.47308,0.26613,0.3199,0.18464,0.05837,2.90001,4.24041,4.15987,0.00161749,0.00161749,0.00161749
5,295.056,2.65515,2.70493,3.39667,0.32485,0.43118,0.34428,0.14717,2.53886,2.74613,3.70829,0.00160099,0.00160099,0.00160099
6,352.993,2.64962,2.45786,3.36739,0.33075,0.56729,0.44076,0.19685,2.35081,2.73563,3.72521,0.00158448,0.00158448,0.00158448
7,410.961,2.54554,2.49213,3.34098,0.88221,0.30741,0.52508,0.24684,2.35146,2.58398,3.62943,0.00156798,0.00156798,0.00156798
8,468.983,2.39857,2.38977,3.33059,0.49518,0.52486,0.54582,0.24474,2.32089,2.32583,3.64059,0.00155148,0.00155148,0.00155148
9,526.855,2.36859,2.09368,3.21506,0.5426,0.52212,0.51594,0.2276,2.52568,3.2676,3.68014,0.00153497,0.00153497,0.00153497
10,584.588,2.3374,2.11853,3.30583,0.46937,0.5734,0.54908,0.19754,2.35607,2.25051,3.63692,0.00151847,0.00151847,0.00151847
11,642.271,2.25692,2.11188,3.24815,0.56651,0.47775,0.50572,0.24468,2.2675,2.76884,3.67411,0.00150197,0.00150197,0.00150197
12,699.953,2.13692,2.02996,3.227,0.54686,0.53414,0.52659,0.23806,2.32278,2.36684,3.62236,0.00148546,0.00148546,0.00148546
13,757.667,2.03912,2.05572,3.16805,0.72122,0.68303,0.74406,0.39885,2.01718,2.11692,3.48908,0.00146896,0.00146896,0.00146896
14,815.499,2.04992,1.94707,3.10042,0.69777,0.60836,0.70887,0.40973,1.95801,2.30566,3.35517,0.00145246,0.00145246,0.00145246
15,873.37,1.91807,1.7603,2.98666,0.60223,0.59554,0.6498,0.35127,2.07804,2.51799,3.44748,0.00143595,0.00143595,0.00143595
16,931.061,1.83337,1.62525,2.89219,0.77134,0.69991,0.78869,0.44128,1.95287,1.89673,3.21072,0.00141945,0.00141945,0.00141945
17,988.872,1.82563,1.55309,2.78315,0.80348,0.7123,0.79408,0.48567,1.79824,1.73806,3.11748,0.00140295,0.00140295,0.00140295
18,1046.72,1.72529,1.5416,2.75874,0.79491,0.76981,0.83107,0.51634,1.70807,1.64034,3.09817,0.00138644,0.00138644,0.00138644
19,1104.56,1.7087,1.53465,2.71213,0.73254,0.73122,0.8217,0.51927,1.61691,1.77074,3.02219,0.00136994,0.00136994,0.00136994
20,1162.47,1.6624,1.4435,2.66509,0.82105,0.73219,0.83515,0.55456,1.61228,1.64837,3.11382,0.00135344,0.00135344,0.00135344
21,1220.35,1.6301,1.41164,2.67632,0.79994,0.75824,0.8359,0.55375,1.55919,1.57477,2.94861,0.00133693,0.00133693,0.00133693
22,1278.14,1.58574,1.4264,2.64169,0.79831,0.73319,0.81578,0.52769,1.63556,1.84934,2.89837,0.00132043,0.00132043,0.00132043
23,1336.05,1.54067,1.34858,2.61559,0.85256,0.79895,0.88784,0.58148,1.56641,1.48588,2.90575,0.00130393,0.00130393,0.00130393
