epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,61.9058,3.03565,4.79068,4.26922,0,0,0,0,3.09302,4.23583,4.25647,0.000546249,0.000546249,0.000546249
2,181.647,2.82112,3.86679,3.79878,0.01767,0.04042,0.00954,0.00273,nan,nan,nan,0.00109101,0.00109101,0.00109101
3,240.849,2.74053,3.49702,3.63987,0.00435,0.04078,0.00233,0.00089,nan,nan,nan,0.00162476,0.00162476,0.00162476
4,299.762,2.78204,3.28463,3.59299,0.13358,0.38427,0.07911,0.01833,2.67436,76.6267,6.10608,0.00161749,0.00161749,0.00161749
5,359.051,2.69289,3.11819,3.50292,0.05481,0.28794,0.04441,0.01136,2.94973,13.5824,4.56249,0.00160099,0.00160099,0.00160099
6,417.947,2.61839,3.00281,3.50045,0.21042,0.35278,0.14839,0.04457,2.55266,2.92823,3.56185,0.00158448,0.00158448,0.00158448
7,477.185,2.48214,2.89433,3.44014,0.09927,0.57512,0.1146,0.03906,2.54556,3.17816,3.63081,0.00156798,0.00156798,0.00156798
8,536.036,2.45955,2.80752,3.40947,0.19619,0.2559,0.14386,0.04898,2.45083,3.15679,3.56084,0.00155148,0.00155148,0.00155148
9,595.289,2.42684,2.84996,3.41787,0.16026,0.41784,0.15273,0.05115,2.34326,3.97691,3.50085,0.00153497,0.00153497,0.00153497
10,654.508,2.45704,2.68499,3.44051,0.20424,0.41617,0.18069,0.08019,2.41293,2.64274,3.42741,0.00151847,0.00151847,0.00151847
11,713.728,2.40293,2.7015,3.3749,0.27912,0.33494,0.25671,0.09411,2.32566,2.65995,3.41782,0.00150197,0.00150197,0.00150197
12,772.972,2.40332,2.77574,3.31353,0.22604,0.50513,0.24082,0.09134,2.39196,3.41764,3.56969,0.00148546,0.00148546,0.00148546
13,831.875,2.34549,2.58548,3.29623,0.32757,0.30828,0.28545,0.12198,2.25937,2.69492,3.33927,0.00146896,0.00146896,0.00146896
14,891.128,2.27984,2.50042,3.24882,0.29829,0.40328,0.27249,0.10964,2.32405,3.19389,3.35795,0.00145246,0.00145246,0.00145246
15,950.071,2.29942,2.50583,3.17744,0.44923,0.27932,0.29164,0.11701,2.19764,2.88881,3.37799,0.00143595,0.00143595,0.00143595
16,1008.95,2.17152,2.41573,3.23111,0.24723,0.52613,0.3388,0.15175,2.13554,2.55875,3.27856,0.00141945,0.00141945,0.00141945
17,1068.2,2.20832,2.30466,3.17439,0.40884,0.58083,0.56694,0.26691,2.07575,2.32238,3.13475,0.00140295,0.00140295,0.00140295
18,1127.47,2.09169,2.22624,3.11983,0.4644,0.45269,0.46032,0.20384,2.16197,3.08664,3.3556,0.00138644,0.00138644,0.00138644
19,1186.43,2.14771,2.26331,3.12457,0.49479,0.61962,0.55593,0.294,2.01641,2.2039,3.1768,0.00136994,0.00136994,0.00136994
20,1245.64,2.02206,2.06324,3.07639,0.53103,0.69109,0.66848,0.35002,1.85046,2.09384,3.03616,0.00135344,0.00135344,0.00135344
21,1304.88,1.99301,2.02058,3.01737,0.60298,0.63913,0.61817,0.33258,1.86661,1.92642,3.1313,0.00133693,0.00133693,0.00133693
22,1363.8,1.92565,2.02629,3.00784,0.45181,0.54342,0.53328,0.27195,2.08153,2.80779,3.34459,0.00132043,0.00132043,0.00132043
23,1422.69,1.95016,2.05236,3.06329,0.49063,0.68318,0.65409,0.34807,1.88153,2.10137,3.03649,0.00130393,0.00130393,0.00130393
24,1481.55,1.93767,2.02997,2.9436,0.48381,0.72881,0.6175,0.3355,1.88275,2.75516,3.10767,0.00128742,0.00128742,0.00128742
25,1540.42,1.87016,1.95699,2.84525,0.59683,0.7136,0.74431,0.42588,1.74903,1.80866,2.97314,0.00127092,0.00127092,0.00127092
26,1599.61,1.82928,1.77454,2.82074,0.7048,0.69687,0.72405,0.43353,1.74237,1.88667,2.95758,0.00125442,0.00125442,0.00125442
