epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.5391,3.15646,4.16248,4.31335,0,0,0,0,3.01285,4.67318,4.20412,0.000546249,0.000546249,0.000546249
2,87.841,2.97229,3.45215,3.79257,0.01007,0.11852,0.00655,0.00195,2.85363,4.23111,4.03467,0.00109101,0.00109101,0.00109101
3,100.219,2.70768,3.36015,3.48817,0.05829,0.61607,0.09154,0.02853,2.7089,3.62654,3.773,0.00162476,0.00162476,0.00162476
4,112.371,2.58733,3.15365,3.38932,0.72146,0.18148,0.26368,0.10837,2.60874,3.96154,3.94598,0.00161749,0.00161749,0.00161749
5,124.541,2.56462,2.95876,3.33309,0.22555,0.24177,0.13481,0.03578,2.63629,3.86826,3.7027,0.00160099,0.00160099,0.00160099
6,137.327,2.54572,2.67179,3.23398,0.23944,0.29988,0.16281,0.05468,2.42879,4.42746,3.59752,0.00158448,0.00158448,0.00158448
7,149.485,2.41925,2.72639,3.23539,0.38044,0.45648,0.41466,0.18028,2.36675,2.68408,3.43714,0.00156798,0.00156798,0.00156798
8,162.1,2.35168,2.56254,3.21738,0.43721,0.41034,0.36712,0.15309,2.31491,2.92596,3.71087,0.00155148,0.00155148,0.00155148
9,174.372,2.25139,2.31308,3.08819,0.33426,0.59372,0.39983,0.2003,2.27675,6.1732,3.53822,0.00153497,0.00153497,0.00153497
10,186.508,2.23521,2.30781,3.20191,0.45076,0.47347,0.37275,0.15457,2.22789,3.1345,3.42835,0.00151847,0.00151847,0.00151847
11,198.717,2.17093,2.22854,3.13763,0.47708,0.5149,0.47763,0.20564,2.1744,2.55754,3.37605,0.00150197,0.00150197,0.00150197
12,211.464,2.10087,2.14318,3.15574,0.60453,0.63963,0.66302,0.35619,2.04343,2.13444,3.21169,0.00148546,0.00148546,0.00148546
13,224.237,2.0458,2.09192,3.11579,0.57154,0.64003,0.7087,0.37365,1.99944,2.28845,3.18546,0.00146896,0.00146896,0.00146896
14,237.078,2.00397,2.04795,3.02463,0.73953,0.61839,0.71179,0.39148,1.87688,2.29715,3.17123,0.00145246,0.00145246,0.00145246
15,249.592,1.9174,1.8333,2.96188,0.71766,0.66404,0.72407,0.41743,1.88357,1.9851,3.20881,0.00143595,0.00143595,0.00143595
16,262.177,1.87319,1.75188,2.9711,0.81157,0.69029,0.78205,0.46042,1.78861,2.04871,3.14075,0.00141945,0.00141945,0.00141945
17,274.272,1.83887,1.64393,2.90225,0.75013,0.66013,0.74902,0.44852,1.72746,1.90757,3.09374,0.00140295,0.00140295,0.00140295
18,286.504,1.76368,1.66126,2.88601,0.74116,0.70986,0.8025,0.46937,1.68326,1.84417,3.09041,0.00138644,0.00138644,0.00138644
19,298.733,1.72525,1.60034,2.81465,0.79326,0.74331,0.83301,0.51829,1.66741,1.67841,3.05625,0.00136994,0.00136994,0.00136994
20,311.204,1.69445,1.54183,2.83331,0.82063,0.69209,0.79057,0.48142,1.70439,1.90904,3.06465,0.00135344,0.00135344,0.00135344
21,323.524,1.66401,1.51814,2.82995,0.79024,0.67455,0.76282,0.456,1.78292,2.23884,3.30653,0.00133693,0.00133693,0.00133693
22,335.578,1.5959,1.46983,2.82395,0.84338,0.77626,0.86478,0.55716,1.54183,1.67839,2.95617,0.00132043,0.00132043,0.00132043
23,347.843,1.57734,1.42682,2.7409,0.84518,0.80505,0.8804,0.55535,1.549,1.43917,2.89741,0.00130393,0.00130393,0.00130393
24,359.889,1.58346,1.43146,2.76968,0.82418,0.78473,0.86405,0.57374,1.48113,1.62534,2.81073,0.00128742,0.00128742,0.00128742
25,372.598,1.55244,1.44448,2.70634,0.78142,0.81318,0.8472,0.52967,1.50823,1.65314,2.90361,0.00127092,0.00127092,0.00127092
26,385.118,1.56334,1.36814,2.72081,0.80081,0.781,0.84051,0.53097,1.54357,1.68282,2.91867,0.00125442,0.00125442,0.00125442
27,397.985,1.58074,1.39257,2.70222,0.81197,0.79256,0.88402,0.57636,1.5245,1.52145,2.80717,0.00123791,0.00123791,0.00123791
28,410.081,1.49732,1.37703,2.74954,0.82581,0.81315,0.86436,0.57176,1.41412,1.48777,2.80501,0.00122141,0.00122141,0.00122141
29,422.195,1.50306,1.31231,2.64716,0.84707,0.82155,0.89864,0.60056,1.4085,1.35693,2.77254,0.00120491,0.00120491,0.00120491
30,434.761,1.47573,1.31078,2.63137,0.82676,0.81979,0.88289,0.58844,1.44162,1.4484,2.73921,0.0011884,0.0011884,0.0011884
31,446.842,1.47544,1.308,2.66427,0.85739,0.78294,0.86948,0.59801,1.38914,1.35468,2.76044,0.0011719,0.0011719,0.0011719
32,459.007,1.43484,1.24584,2.63169,0.83815,0.80313,0.88162,0.58496,1.41185,1.4917,2.79347,0.0011554,0.0011554,0.0011554
33,471.577,1.43152,1.21519,2.58468,0.82469,0.81131,0.86006,0.57966,1.39667,1.38295,2.69624,0.00113889,0.00113889,0.00113889
34,483.643,1.41677,1.16305,2.54512,0.84073,0.82068,0.89666,0.61292,1.41183,1.36309,2.6881,0.00112239,0.00112239,0.00112239
35,495.705,1.45088,1.21722,2.48965,0.8635,0.83662,0.89582,0.6259,1.33207,1.30235,2.70451,0.00110589,0.00110589,0.00110589
36,508.372,1.40341,1.18819,2.58241,0.86283,0.84528,0.91628,0.6308,1.34026,1.22083,2.64725,0.00108938,0.00108938,0.00108938
37,520.753,1.47458,1.26327,2.63355,0.86547,0.83653,0.90587,0.62626,1.34973,1.19923,2.61012,0.00107288,0.00107288,0.00107288
38,533.852,1.37564,1.18752,2.50796,0.83712,0.82819,0.8836,0.62624,1.30763,1.31512,2.60407,0.00105638,0.00105638,0.00105638
39,546.081,1.39766,1.19924,2.51344,0.86858,0.85697,0.91661,0.64574,1.29975,1.1633,2.52302,0.00103987,0.00103987,0.00103987
40,558.283,1.32876,1.13152,2.49971,0.88277,0.83775,0.91076,0.65019,1.32151,1.27507,2.62805,0.00102337,0.00102337,0.00102337
41,570.689,1.32332,1.10619,2.46512,0.83436,0.84418,0.90715,0.65316,1.26729,1.20835,2.50677,0.00100687,0.00100687,0.00100687
42,582.804,1.30135,1.06778,2.47412,0.82879,0.85517,0.89843,0.63617,1.31343,1.28508,2.60665,0.000990365,0.000990365,0.000990365
43,595.195,1.29947,1.16708,2.42749,0.86045,0.83242,0.90319,0.63917,1.3049,1.22065,2.5721,0.000973861,0.000973861,0.000973861
44,607.454,1.37273,1.16704,2.43472,0.88504,0.81005,0.89664,0.63306,1.27849,1.23002,2.54258,0.000957358,0.000957358,0.000957358
45,619.822,1.31292,1.04998,2.42792,0.87056,0.85823,0.91852,0.65107,1.26116,1.10561,2.55359,0.000940855,0.000940855,0.000940855
46,632.614,1.30841,1.05646,2.41271,0.88441,0.83287,0.90099,0.65145,1.28579,1.25491,2.54874,0.000924352,0.000924352,0.000924352
47,644.674,1.33099,1.08803,2.44683,0.83616,0.86055,0.89703,0.63505,1.28249,1.1665,2.53976,0.000907848,0.000907848,0.000907848
48,656.705,1.3058,1.06986,2.51768,0.87671,0.86555,0.92126,0.66868,1.24427,1.16741,2.52786,0.000891345,0.000891345,0.000891345
49,669.421,1.27449,1.02293,2.38672,0.84166,0.85379,0.90098,0.63995,1.31391,1.13482,2.6445,0.000874842,0.000874842,0.000874842
50,681.492,1.28345,1.05194,2.47672,0.87624,0.8677,0.92004,0.67333,1.23123,1.11996,2.49008,0.000858338,0.000858338,0.000858338
51,693.681,1.26304,1.04824,2.36981,0.87986,0.88327,0.92278,0.67494,1.24393,1.06755,2.45594,0.000841835,0.000841835,0.000841835
52,706.46,1.22256,0.94943,2.33336,0.88005,0.83952,0.92238,0.68157,1.19855,1.09619,2.50829,0.000825332,0.000825332,0.000825332
53,718.845,1.24164,0.99889,2.33723,0.87048,0.87575,0.91016,0.66591,1.21246,1.10155,2.45045,0.000808828,0.000808828,0.000808828
54,731.592,1.23223,0.94224,2.35696,0.84902,0.86779,0.91649,0.67165,1.23224,1.13269,2.50683,0.000792325,0.000792325,0.000792325
55,743.665,1.24404,0.98601,2.26387,0.89973,0.85257,0.92075,0.67084,1.19041,1.03537,2.47817,0.000775822,0.000775822,0.000775822
56,755.708,1.23495,0.96564,2.29261,0.89244,0.84429,0.91506,0.67593,1.21464,1.14529,2.47859,0.000759318,0.000759318,0.000759318
