epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.56458,3.73491,3.76471,4.22669,0,0,0,0,3.95619,4.16443,4.24877,0.000546249,0.000546249,0.000546249
2,77.5835,3.13445,3.21861,3.59908,0.02182,0.23202,0.02987,0.01134,3.75225,3.88215,3.97516,0.00109101,0.00109101,0.00109101
3,84.9999,2.87245,2.96064,3.2532,0.21526,0.37263,0.14299,0.04601,2.83085,2.86376,3.35352,0.00162476,0.00162476,0.00162476
4,92.259,2.76126,2.8338,3.13695,0.17516,0.23396,0.10859,0.0284,2.9865,3.92023,4.47234,0.00161749,0.00161749,0.00161749
5,99.4394,2.69498,2.59231,2.94598,0.15931,0.28609,0.08321,0.02769,3.02912,3.57655,3.66016,0.00160099,0.00160099,0.00160099
6,107.139,2.60444,2.44195,2.9414,0.35446,0.41531,0.30699,0.12758,2.549,2.44213,3.0168,0.00158448,0.00158448,0.00158448
7,114.407,2.47441,2.39303,2.81778,0.19076,0.28081,0.12555,0.03907,2.57908,3.07368,2.9846,0.00156798,0.00156798,0.00156798
8,121.587,2.36605,2.44604,2.76925,0.41715,0.38338,0.3585,0.16569,2.35603,2.26641,2.93543,0.00155148,0.00155148,0.00155148
9,129.038,2.34059,2.36918,2.77872,0.54601,0.43787,0.46398,0.2481,2.29462,2.30256,2.81384,0.00153497,0.00153497,0.00153497
10,136.386,2.30606,2.1392,2.69975,0.46735,0.56702,0.50699,0.21525,2.28177,2.09996,2.85859,0.00151847,0.00151847,0.00151847
11,144.222,2.24696,2.18067,2.70973,0.55921,0.49973,0.49873,0.24135,2.25957,2.34016,2.92566,0.00150197,0.00150197,0.00150197
12,151.512,2.22619,2.13325,2.67117,0.5065,0.47868,0.46483,0.22517,2.30425,2.16507,2.83361,0.00148546,0.00148546,0.00148546
13,158.714,2.19052,2.01201,2.58919,0.59784,0.69209,0.67522,0.34775,1.97211,1.89512,2.70426,0.00146896,0.00146896,0.00146896
14,166.568,2.07194,1.85844,2.55305,0.6997,0.62933,0.68677,0.3604,2.13215,1.96833,2.74327,0.00145246,0.00145246,0.00145246
15,173.788,2.09369,1.83286,2.48626,0.75234,0.63329,0.71109,0.40847,1.95683,1.77067,2.63061,0.00143595,0.00143595,0.00143595
16,181.023,1.96262,1.74953,2.53975,0.71099,0.69288,0.7654,0.43366,1.94057,1.74817,2.63332,0.00141945,0.00141945,0.00141945
17,188.237,1.9878,1.7018,2.51664,0.61599,0.68573,0.70476,0.41258,1.81346,1.92042,2.60315,0.00140295,0.00140295,0.00140295
