epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,197.019,3.05057,4.93623,4.34826,0,0,0,0,2.99574,4.57781,4.19034,0.000546249,0.000546249,0.000546249
2,254.912,2.87321,4.04651,3.84678,0.02964,0.26762,0.03612,0.01054,3.0662,4.77418,4.46023,0.00109101,0.00109101,0.00109101
3,312.783,2.77484,3.51267,3.6616,0.01104,0.21472,0.00751,0.00212,3.31916,5.32727,6.63532,0.00162476,0.00162476,0.00162476
4,370.366,2.82445,3.28001,3.55818,0.2596,0.28836,0.1669,0.03443,nan,nan,nan,0.00161749,0.00161749,0.00161749
5,428.188,2.73239,3.04192,3.48344,0.14133,0.32432,0.11581,0.03253,2.99895,2.93876,4.31112,0.00160099,0.00160099,0.00160099
6,485.788,2.73669,2.84841,3.50878,0.20567,0.46899,0.24428,0.08604,2.80643,2.82761,3.7611,0.00158448,0.00158448,0.00158448
7,543.597,2.62639,2.73174,3.45139,0.35056,0.44715,0.36293,0.15027,2.53955,2.74772,3.64997,0.00156798,0.00156798,0.00156798
8,601.398,2.5661,2.72316,3.39348,0.38362,0.48194,0.43637,0.17802,2.54189,2.47008,3.57023,0.00155148,0.00155148,0.00155148
9,659.295,2.59325,2.6668,3.44146,0.42823,0.40732,0.38387,0.16953,2.60472,2.71999,3.65035,0.00153497,0.00153497,0.00153497
10,717.023,2.61316,2.48505,3.4813,0.40417,0.53187,0.483,0.20792,2.46145,2.46114,3.62439,0.00151847,0.00151847,0.00151847
11,774.82,2.51055,2.44342,3.31195,0.32564,0.47513,0.30955,0.12399,2.51966,2.5101,3.55613,0.00150197,0.00150197,0.00150197
12,832.432,2.48205,2.40375,3.34849,0.43825,0.48484,0.44311,0.18874,2.52675,2.52903,3.60477,0.00148546,0.00148546,0.00148546
13,890.252,2.37789,2.25148,3.29577,0.52727,0.53382,0.55905,0.27704,2.34806,2.36169,3.45418,0.00146896,0.00146896,0.00146896
