epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.6394,3.35498,3.79193,4.09285,0.01389,0.01111,0.00731,0.00156,3.41457,4.5015,4.283,0.000546249,0.000546249,0.000546249
2,115.157,3.11115,2.98891,3.57819,0.68117,0.07778,0.11304,0.03173,3.30441,3.74518,4.18982,0.00109101,0.00109101,0.00109101
3,141.616,2.87752,2.90886,3.3108,0.26184,0.19297,0.12942,0.04896,2.75841,3.69072,3.70891,0.00162476,0.00162476,0.00162476
4,168.365,2.70991,2.85742,3.24558,0.22374,0.33962,0.15799,0.05218,2.83937,3.82373,3.72348,0.00161749,0.00161749,0.00161749
5,194.756,2.67483,2.68125,3.10389,0.19177,0.41019,0.21267,0.06296,2.67041,3.688,3.57097,0.00160099,0.00160099,0.00160099
6,221.097,2.64924,2.53325,3.00435,0.78751,0.22778,0.36867,0.16726,2.60181,3.98374,3.34452,0.00158448,0.00158448,0.00158448
7,247.622,2.45442,2.51961,2.94753,0.30448,0.39975,0.32064,0.14923,2.60506,3.1411,3.41738,0.00156798,0.00156798,0.00156798
8,273.839,2.38081,2.3012,2.8045,0.48294,0.47348,0.48355,0.21115,2.40152,2.63136,3.3935,0.00155148,0.00155148,0.00155148
9,300.256,2.25986,2.07164,2.67183,0.33817,0.51087,0.36902,0.14898,2.26963,2.81987,3.08534,0.00153497,0.00153497,0.00153497
10,326.698,2.24819,2.04827,2.73977,0.58548,0.60744,0.62888,0.32995,2.15263,2.30864,3.19706,0.00151847,0.00151847,0.00151847
11,353.096,2.09117,2.01167,2.59939,0.6861,0.62628,0.70561,0.39491,2.13808,2.05975,3.00346,0.00150197,0.00150197,0.00150197
12,379.446,2.1163,1.90264,2.67586,0.45103,0.6976,0.66724,0.33712,2.13082,2.45956,2.98645,0.00148546,0.00148546,0.00148546
13,405.8,2.00976,1.92334,2.56738,0.71316,0.68176,0.7382,0.41174,1.88885,1.94004,2.90032,0.00146896,0.00146896,0.00146896
