epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.8244,3.67106,3.95382,4.13147,0,0,0,0,3.95006,4.19684,4.2271,0.000546249,0.000546249,0.000546249
2,38.7357,3.11377,3.17875,3.41912,0.02987,0.34796,0.03097,0.00929,3.4239,3.81695,3.77299,0.00109101,0.00109101,0.00109101
3,55.6378,2.87865,3.00072,3.14183,0.01664,0.31875,0.01478,0.00557,nan,nan,nan,0.00162476,0.00162476,0.00162476
4,72.3258,2.76844,2.84186,3.09145,0.01842,0.2181,0.00963,0.00321,nan,nan,nan,0.00161749,0.00161749,0.00161749
5,89.1455,2.68338,2.55715,2.93898,0.12374,0.40174,0.15392,0.05915,2.78527,5.67606,3.31137,0.00160099,0.00160099,0.00160099
6,105.959,2.63612,2.46231,2.93564,0.26506,0.28518,0.23705,0.10522,2.64699,2.61282,3.0772,0.00158448,0.00158448,0.00158448
7,122.846,2.48259,2.41081,2.82347,0.42497,0.45172,0.40615,0.18516,2.5474,2.73477,3.06365,0.00156798,0.00156798,0.00156798
8,139.628,2.51367,2.38442,2.81883,0.41443,0.33665,0.34775,0.16223,2.5184,2.50717,2.99351,0.00155148,0.00155148,0.00155148
9,156.239,2.51079,2.30198,2.8379,0.39029,0.33836,0.32504,0.16744,2.50973,2.60699,3.04597,0.00153497,0.00153497,0.00153497
10,173.154,2.45029,2.09115,2.80726,0.49352,0.52568,0.45982,0.21489,2.37201,2.81527,2.97366,0.00151847,0.00151847,0.00151847
11,189.956,2.39029,2.1246,2.75931,0.53324,0.55056,0.52335,0.2633,2.30732,2.05999,2.88001,0.00150197,0.00150197,0.00150197
12,206.787,2.34326,2.04304,2.71116,0.45225,0.59719,0.57205,0.27105,2.31728,2.03837,2.84562,0.00148546,0.00148546,0.00148546
13,223.608,2.31369,1.97894,2.64296,0.6337,0.60895,0.65407,0.3411,2.19348,1.99142,2.78712,0.00146896,0.00146896,0.00146896
14,240.414,2.21948,1.87163,2.59377,0.4096,0.56696,0.44414,0.20017,2.33794,2.50158,2.88762,0.00145246,0.00145246,0.00145246
15,257.078,2.19147,1.81938,2.54471,0.61493,0.58487,0.61002,0.31709,2.24935,1.98823,2.80582,0.00143595,0.00143595,0.00143595
16,273.77,2.11041,1.78447,2.61732,0.58998,0.68607,0.7175,0.39107,2.00934,1.83959,2.68641,0.00141945,0.00141945,0.00141945
17,290.615,2.08135,1.69522,2.52023,0.75854,0.65501,0.73856,0.4216,1.91651,1.6573,2.63942,0.00140295,0.00140295,0.00140295
18,307.62,2.00898,1.64763,2.52883,0.76614,0.68514,0.76496,0.44879,1.81989,1.67941,2.61543,0.00138644,0.00138644,0.00138644
19,324.287,2.02954,1.6423,2.50051,0.69363,0.59587,0.67959,0.37975,2.05094,1.87278,2.71477,0.00136994,0.00136994,0.00136994
20,340.903,1.91806,1.57507,2.47629,0.67191,0.67262,0.73821,0.40252,1.92432,1.71861,2.68902,0.00135344,0.00135344,0.00135344
21,357.562,1.89149,1.52619,2.39235,0.70411,0.69362,0.81759,0.46932,1.8254,1.6999,2.54418,0.00133693,0.00133693,0.00133693
22,374.488,1.83754,1.54471,2.43561,0.77293,0.69671,0.78406,0.48172,1.78344,1.52172,2.54489,0.00132043,0.00132043,0.00132043
23,391.351,1.82909,1.50089,2.51238,0.77867,0.71683,0.79796,0.46026,1.83198,1.49952,2.51518,0.00130393,0.00130393,0.00130393
24,407.957,1.93363,1.50277,2.37877,0.78526,0.72518,0.79526,0.47518,1.7729,1.5689,2.51924,0.00128742,0.00128742,0.00128742
25,424.57,1.76998,1.43987,2.34709,0.78429,0.75431,0.81881,0.5173,1.64674,1.45498,2.47047,0.00127092,0.00127092,0.00127092
26,441.44,1.78094,1.3265,2.30392,0.79901,0.72436,0.82062,0.51398,1.69403,1.64175,2.4701,0.00125442,0.00125442,0.00125442
27,458.031,1.75258,1.37721,2.2905,0.84105,0.76501,0.85102,0.54665,1.57599,1.38598,2.37553,0.00123791,0.00123791,0.00123791
28,474.831,1.69978,1.2983,2.26557,0.86187,0.8012,0.86966,0.57702,1.5303,1.37414,2.36344,0.00122141,0.00122141,0.00122141
