epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.3874,3.13677,4.73195,4.39484,0,0,0,0,3.00342,4.57402,4.20228,0.000546249,0.000546249,0.000546249
2,101.561,2.93327,4.12416,3.90801,0.02278,0.19074,0.02971,0.01275,2.89808,4.21781,3.96075,0.00109101,0.00109101,0.00109101
3,120.619,2.79726,3.72441,3.67794,0.17781,0.25334,0.11626,0.03516,2.82329,4.52239,4.23003,0.00162476,0.00162476,0.00162476
4,139.625,2.81114,3.48425,3.57743,0.146,0.42678,0.21198,0.07167,2.77445,4.219,3.96213,0.00161749,0.00161749,0.00161749
5,158.639,2.7482,3.19699,3.4966,0.19408,0.2652,0.16908,0.04899,3.11132,4.06902,4.53152,0.00160099,0.00160099,0.00160099
6,177.589,2.69561,2.96804,3.47915,0.29794,0.27624,0.22865,0.07912,2.72238,2.87388,3.70616,0.00158448,0.00158448,0.00158448
7,196.602,2.57731,2.8176,3.43821,0.40756,0.26225,0.30068,0.12302,2.80596,2.93617,3.96776,0.00156798,0.00156798,0.00156798
8,215.597,2.54387,2.79048,3.38955,0.33999,0.38508,0.35393,0.15812,2.50413,2.6695,3.52006,0.00155148,0.00155148,0.00155148
9,234.622,2.49958,2.72515,3.40221,0.5032,0.4832,0.48329,0.22986,2.47059,2.60128,3.55183,0.00153497,0.00153497,0.00153497
10,253.641,2.49819,2.54049,3.39154,0.34401,0.52385,0.42385,0.18448,2.40262,2.37001,3.54446,0.00151847,0.00151847,0.00151847
11,272.559,2.41308,2.46117,3.3374,0.42599,0.52621,0.49038,0.20112,2.34899,2.37808,3.43557,0.00150197,0.00150197,0.00150197
12,291.518,2.33249,2.51941,3.29568,0.42409,0.45126,0.47287,0.21352,2.32007,2.49948,3.46647,0.00148546,0.00148546,0.00148546
13,310.47,2.36977,2.42893,3.26821,0.49347,0.52201,0.50856,0.25749,2.19206,2.28624,3.4389,0.00146896,0.00146896,0.00146896
14,329.45,2.19619,2.20498,3.16447,0.60519,0.58085,0.59876,0.28749,2.17436,2.23133,3.33018,0.00145246,0.00145246,0.00145246
15,348.501,2.18125,2.17551,3.10384,0.44557,0.4953,0.47599,0.22736,2.23317,2.98666,3.43618,0.00143595,0.00143595,0.00143595
16,367.394,2.07724,2.22037,3.13701,0.51243,0.64889,0.6115,0.31521,2.03191,2.12444,3.22133,0.00141945,0.00141945,0.00141945
17,386.408,2.05208,2.05722,3.12835,0.61489,0.67867,0.65791,0.35174,2.02786,2.12531,3.26493,0.00140295,0.00140295,0.00140295
18,405.398,2.03361,1.99534,3.04454,0.62807,0.61762,0.65229,0.34159,2.11359,2.09042,3.26355,0.00138644,0.00138644,0.00138644
19,424.286,2.02911,1.98808,3.05736,0.62867,0.66188,0.68186,0.36408,1.95384,1.92685,3.18872,0.00136994,0.00136994,0.00136994
20,443.258,1.91145,1.89559,2.99863,0.67206,0.65025,0.68384,0.38349,1.8714,1.93051,3.19765,0.00135344,0.00135344,0.00135344
21,462.229,1.83878,1.8156,2.93496,0.6669,0.69081,0.73472,0.43434,1.76092,1.81251,3.19851,0.00133693,0.00133693,0.00133693
