epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.1211,3.35496,4.17811,4.32201,0.00069,0.00185,0.00035,3e-05,3.37799,4.18387,4.23141,0.000546249,0.000546249,0.000546249
2,87.3494,3.0085,3.61299,3.79748,0.01456,0.06111,0.01101,0.0039,3.38814,4.1552,4.26662,0.00109101,0.00109101,0.00109101
3,99.5987,2.84598,3.29394,3.52412,0.05401,0.60745,0.08915,0.02432,2.92638,18.8284,5.93412,0.00162476,0.00162476,0.00162476
4,111.785,2.75787,3.19268,3.37291,0.27633,0.1997,0.17268,0.05337,2.65938,3.0354,3.49754,0.00161749,0.00161749,0.00161749
5,123.928,2.64981,2.93776,3.25017,0.14543,0.31712,0.09863,0.03377,2.90169,5.32401,4.01976,0.00160099,0.00160099,0.00160099
6,135.961,2.55961,2.78796,3.29479,0.26417,0.53602,0.28783,0.10681,2.5492,2.96554,3.36317,0.00158448,0.00158448,0.00158448
7,148.081,2.43809,2.65046,3.17433,0.06943,0.59961,0.17362,0.06569,2.53434,3.16604,3.37133,0.00156798,0.00156798,0.00156798
8,160.646,2.3679,2.65523,3.15326,0.74622,0.29285,0.35332,0.16132,2.35668,2.81471,3.3367,0.00155148,0.00155148,0.00155148
9,172.766,2.39392,2.58246,3.10943,0.42451,0.43571,0.27586,0.11655,2.36517,3.87485,3.42264,0.00153497,0.00153497,0.00153497
10,184.804,2.33253,2.33703,3.06333,0.35312,0.60571,0.44789,0.19742,2.2955,2.89531,3.27282,0.00151847,0.00151847,0.00151847
11,197.383,2.28904,2.37511,3.02264,0.51229,0.51484,0.53687,0.25695,2.23337,2.35825,3.12881,0.00150197,0.00150197,0.00150197
12,209.542,2.28352,2.31569,2.95936,0.48998,0.58652,0.56504,0.29776,2.27229,2.24818,3.07051,0.00148546,0.00148546,0.00148546
13,221.639,2.24754,2.16728,2.9259,0.57032,0.62908,0.65624,0.34085,2.09613,2.18268,3.07216,0.00146896,0.00146896,0.00146896
14,234.196,2.14767,2.08669,2.86748,0.59847,0.58059,0.58785,0.28385,2.2285,2.58148,3.08121,0.00145246,0.00145246,0.00145246
15,246.286,2.10015,2.00286,2.80048,0.59158,0.68958,0.71999,0.40094,1.98649,1.88085,2.97126,0.00143595,0.00143595,0.00143595
16,258.427,2.022,1.92029,2.86704,0.59756,0.63978,0.68558,0.37095,2.03969,2.20723,2.961,0.00141945,0.00141945,0.00141945
17,270.954,2.00554,1.86001,2.78521,0.64918,0.66158,0.66203,0.37587,1.98698,2.03936,3.05441,0.00140295,0.00140295,0.00140295
