epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,88.8745,3.27821,3.86008,4.12221,0,0,0,0,3.4117,4.26674,4.26574,0.000546249,0.000546249,0.000546249
2,114.108,3.01819,2.97414,3.47663,0.02405,0.21064,0.03064,0.01083,3.06653,3.93645,3.90123,0.00109101,0.00109101,0.00109101
3,139.347,2.78754,2.82204,3.23876,0.28866,0.43091,0.24875,0.08538,2.7135,3.03158,3.89828,0.00162476,0.00162476,0.00162476
4,164.493,2.66472,2.60521,3.19844,0.24401,0.42759,0.19985,0.06587,2.77769,3.09042,3.76293,0.00161749,0.00161749,0.00161749
5,189.569,2.64819,2.41519,3.13061,0.40585,0.46036,0.43812,0.20522,2.54254,2.49895,3.54606,0.00160099,0.00160099,0.00160099
6,214.709,2.48706,2.1336,3.03379,0.3692,0.65137,0.58621,0.2743,2.35668,2.36731,3.39846,0.00158448,0.00158448,0.00158448
7,239.921,2.37838,2.1396,3.00464,0.40734,0.57375,0.53738,0.25908,2.22156,2.39638,3.39883,0.00156798,0.00156798,0.00156798
8,264.943,2.22598,2.03778,2.97132,0.56818,0.64494,0.65995,0.35569,2.15218,2.11982,3.27119,0.00155148,0.00155148,0.00155148
9,290.112,2.10995,1.75279,2.77049,0.52562,0.52992,0.50685,0.24503,2.38391,2.63772,3.32617,0.00153497,0.00153497,0.00153497
10,315.133,2.1088,1.75035,2.86996,0.5175,0.63191,0.62654,0.31839,2.2248,2.13177,3.21926,0.00151847,0.00151847,0.00151847
11,340.17,2.08613,1.77044,2.82145,0.61036,0.68855,0.71691,0.408,1.92294,1.95722,3.03231,0.00150197,0.00150197,0.00150197
12,365.307,1.97481,1.69888,2.85545,0.7045,0.63497,0.75776,0.38016,1.98894,1.87686,3.12296,0.00148546,0.00148546,0.00148546
13,390.341,1.95547,1.69892,2.83647,0.7028,0.72237,0.7903,0.4441,1.7947,1.68285,3.01855,0.00146896,0.00146896,0.00146896
14,415.516,1.91471,1.67877,2.73007,0.76356,0.70173,0.78971,0.45794,1.8828,2.00038,2.93605,0.00145246,0.00145246,0.00145246
15,440.672,1.85291,1.50529,2.64375,0.80379,0.72602,0.81418,0.48107,1.81112,1.63334,2.98365,0.00143595,0.00143595,0.00143595
16,465.844,1.74738,1.44483,2.5433,0.78443,0.7432,0.81068,0.47444,1.87452,1.58095,2.78525,0.00141945,0.00141945,0.00141945
17,490.888,1.77373,1.38437,2.48871,0.8294,0.74298,0.83913,0.5307,1.68571,1.69394,2.87059,0.00140295,0.00140295,0.00140295
18,516.154,1.71941,1.3944,2.45793,0.80904,0.75642,0.83957,0.52567,1.61131,1.46954,2.69601,0.00138644,0.00138644,0.00138644
19,541.129,1.66348,1.33337,2.40258,0.83123,0.75887,0.85117,0.52956,1.63083,1.48084,2.69889,0.00136994,0.00136994,0.00136994
20,566.267,1.63304,1.31363,2.34479,0.82736,0.78279,0.88438,0.57255,1.59367,1.34371,2.78629,0.00135344,0.00135344,0.00135344
21,591.442,1.60922,1.30944,2.3678,0.79034,0.7844,0.8824,0.56948,1.64956,1.40934,2.73738,0.00133693,0.00133693,0.00133693
22,616.468,1.57001,1.26785,2.35376,0.8238,0.77507,0.84505,0.52793,1.62384,1.50375,2.67844,0.00132043,0.00132043,0.00132043
23,641.518,1.53715,1.23448,2.33329,0.85719,0.80901,0.88297,0.5708,1.56905,1.42665,2.68607,0.00130393,0.00130393,0.00130393
24,666.593,1.5364,1.24534,2.35589,0.83938,0.76426,0.84508,0.5461,1.64791,1.4607,2.69809,0.00128742,0.00128742,0.00128742
25,691.592,1.52586,1.28676,2.33841,0.8126,0.80885,0.87342,0.59423,1.4615,1.32191,2.67526,0.00127092,0.00127092,0.00127092
26,716.768,1.53178,1.19832,2.27743,0.88905,0.79034,0.882,0.61776,1.44626,1.38817,2.58397,0.00125442,0.00125442,0.00125442
27,741.891,1.55734,1.21539,2.39701,0.87102,0.83173,0.90924,0.61384,1.45814,1.2142,2.55264,0.00123791,0.00123791,0.00123791
28,766.884,1.45195,1.20231,2.29199,0.79848,0.8,0.89097,0.62054,1.46861,1.33419,2.61588,0.00122141,0.00122141,0.00122141
29,792.072,1.47876,1.1643,2.28804,0.86911,0.84834,0.91504,0.62388,1.40079,1.22635,2.48539,0.00120491,0.00120491,0.00120491
30,817.238,1.44582,1.16977,2.28866,0.88035,0.74999,0.87684,0.59262,1.48124,1.34708,2.58051,0.0011884,0.0011884,0.0011884
31,842.282,1.45839,1.17483,2.27174,0.8618,0.82994,0.8993,0.60603,1.44186,1.2606,2.56376,0.0011719,0.0011719,0.0011719
32,867.292,1.38785,1.0989,2.23481,0.85044,0.82987,0.89596,0.65041,1.34945,1.29341,2.45357,0.0011554,0.0011554,0.0011554
33,892.435,1.37322,1.08215,2.13103,0.86133,0.85944,0.90613,0.64143,1.34647,1.1831,2.5515,0.00113889,0.00113889,0.00113889
34,917.481,1.3507,1.05621,2.15878,0.8493,0.8439,0.90395,0.62544,1.40084,1.20963,2.47323,0.00112239,0.00112239,0.00112239
35,942.508,1.36335,1.06333,2.16016,0.83147,0.86742,0.90764,0.64383,1.31125,1.19996,2.54955,0.00110589,0.00110589,0.00110589
36,967.538,1.36553,1.07488,2.22615,0.88818,0.81311,0.90282,0.6332,1.3925,1.18635,2.47461,0.00108938,0.00108938,0.00108938
37,992.528,1.40629,1.12947,2.26307,0.88082,0.8387,0.90713,0.65064,1.2728,1.13491,2.44447,0.00107288,0.00107288,0.00107288
38,1017.67,1.32984,1.097,2.15681,0.84552,0.84365,0.88566,0.62781,1.34201,1.25434,2.55925,0.00105638,0.00105638,0.00105638
39,1042.74,1.3412,1.10743,2.23876,0.87753,0.87562,0.92503,0.66978,1.3372,1.11832,2.4341,0.00103987,0.00103987,0.00103987
40,1067.86,1.28327,0.99229,2.11774,0.89531,0.83828,0.91417,0.66421,1.30578,1.09357,2.47519,0.00102337,0.00102337,0.00102337
41,1092.82,1.29414,1.0066,2.1326,0.88878,0.86192,0.92103,0.66955,1.29414,1.06069,2.44909,0.00100687,0.00100687,0.00100687
42,1117.84,1.26192,0.96581,2.0744,0.89614,0.83734,0.92118,0.66095,1.30215,1.08333,2.34078,0.000990365,0.000990365,0.000990365
43,1142.83,1.28098,1.04065,2.09293,0.85715,0.85894,0.91448,0.65961,1.30374,1.12117,2.45852,0.000973861,0.000973861,0.000973861
44,1167.78,1.30126,1.02354,2.16331,0.891,0.78547,0.88531,0.66068,1.24855,1.32955,2.42076,0.000957358,0.000957358,0.000957358
45,1192.83,1.2683,0.96419,2.0413,0.87603,0.8268,0.90659,0.67428,1.23119,1.08485,2.54769,0.000940855,0.000940855,0.000940855
46,1217.94,1.26161,0.94479,2.15104,0.86472,0.85165,0.9074,0.63828,1.34485,1.15,2.40264,0.000924352,0.000924352,0.000924352
