epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,70.4845,3.84351,3.77862,4.32089,0,0,0,0,3.96061,4.18132,4.27049,0.000546249,0.000546249,0.000546249
2,77.6301,3.24722,3.18297,3.6011,0.01444,0.17282,0.01156,0.00429,3.80696,4.05522,4.05012,0.00109101,0.00109101,0.00109101
3,84.5031,2.91274,2.99544,3.17311,0.10594,0.53315,0.07263,0.0181,3.06843,13.1352,4.9149,0.00162476,0.00162476,0.00162476
4,91.2898,2.7311,2.80788,3.04328,0.19312,0.36289,0.1197,0.03616,2.89655,3.95786,5.02797,0.00161749,0.00161749,0.00161749
5,98.1153,2.68329,2.57249,2.89446,0.15448,0.28573,0.10311,0.03569,2.96031,3.30702,3.40142,0.00160099,0.00160099,0.00160099
6,104.878,2.6454,2.38565,2.83704,0.30999,0.51632,0.33246,0.15222,2.53877,2.3317,2.98007,0.00158448,0.00158448,0.00158448
7,111.724,2.47454,2.31053,2.73257,0.24115,0.5179,0.28113,0.10303,2.53886,3.01155,2.92205,0.00156798,0.00156798,0.00156798
8,118.439,2.44793,2.3122,2.73833,0.44392,0.56864,0.53337,0.26118,2.34605,2.12066,2.83875,0.00155148,0.00155148,0.00155148
9,125.218,2.37295,2.26859,2.69244,0.52888,0.25253,0.28281,0.12128,2.38668,3.10585,2.9396,0.00153497,0.00153497,0.00153497
10,131.92,2.28468,2.00179,2.64926,0.6358,0.54922,0.56254,0.30011,2.25744,2.00972,2.79768,0.00151847,0.00151847,0.00151847
11,138.646,2.25655,2.04752,2.60748,0.61153,0.64413,0.65051,0.33493,2.16594,1.87685,2.74474,0.00150197,0.00150197,0.00150197
12,145.355,2.213,1.9825,2.58119,0.5771,0.6433,0.65891,0.35221,2.11551,1.85593,2.69364,0.00148546,0.00148546,0.00148546
13,152.118,2.18176,1.88979,2.54432,0.65848,0.67236,0.69263,0.31381,2.11243,1.78653,2.72091,0.00146896,0.00146896,0.00146896
14,158.822,2.09,1.75834,2.49405,0.70133,0.6594,0.71818,0.40565,1.94894,1.74367,2.62803,0.00145246,0.00145246,0.00145246
