epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.5101,3.40354,3.85056,4.22226,0,0,0,0,3.37909,4.18752,4.2387,0.000546249,0.000546249,0.000546249
2,87.3195,3.13114,3.04181,3.67339,0.05907,0.37462,0.05224,0.0162,3.19205,3.69313,4.00312,0.00109101,0.00109101,0.00109101
3,99.5801,2.8302,2.98375,3.32862,0.1928,0.22058,0.11155,0.03262,2.88233,3.42333,3.86452,0.00162476,0.00162476,0.00162476
4,112.283,2.62529,2.92813,3.24922,0.17603,0.26571,0.11915,0.03018,2.72352,5.42214,3.91964,0.00161749,0.00161749,0.00161749
5,124.712,2.56139,2.64856,3.11188,0.17422,0.2795,0.14718,0.0348,2.62692,3.79146,3.64042,0.00160099,0.00160099,0.00160099
6,136.958,2.54399,2.50084,2.99715,0.24261,0.58369,0.29473,0.11473,2.43763,3.55173,3.33483,0.00158448,0.00158448,0.00158448
7,149.162,2.36666,2.50351,2.93905,0.31117,0.39237,0.36565,0.19965,2.40643,2.62887,3.29315,0.00156798,0.00156798,0.00156798
8,161.493,2.30924,2.35839,2.82094,0.34063,0.52274,0.40768,0.20476,2.26703,2.75364,3.2497,0.00155148,0.00155148,0.00155148
9,174.053,2.18081,2.10834,2.70016,0.53377,0.53264,0.53088,0.23607,2.19372,2.68028,3.19505,0.00153497,0.00153497,0.00153497
10,186.292,2.22785,2.11535,2.77792,0.55442,0.53107,0.51862,0.2592,2.20909,2.38905,3.14405,0.00151847,0.00151847,0.00151847
11,198.467,2.10826,2.07331,2.65486,0.57117,0.65463,0.6827,0.36465,2.09586,2.14124,3.00403,0.00150197,0.00150197,0.00150197
12,211.303,2.12778,2.02635,2.68884,0.61828,0.54108,0.58737,0.26844,2.1625,2.60558,3.11167,0.00148546,0.00148546,0.00148546
13,223.784,1.99917,2.01863,2.63532,0.65604,0.66861,0.73303,0.42365,1.85736,2.02408,2.85722,0.00146896,0.00146896,0.00146896
14,236.272,1.94112,2.00173,2.61695,0.72128,0.68595,0.75733,0.44946,1.87933,2.10808,2.90912,0.00145246,0.00145246,0.00145246
15,248.465,1.85818,1.79768,2.47635,0.68251,0.59591,0.67318,0.38141,1.9197,2.48556,2.98807,0.00143595,0.00143595,0.00143595
16,260.601,1.83572,1.72727,2.48866,0.78151,0.6737,0.79128,0.4848,1.74954,1.79033,2.79415,0.00141945,0.00141945,0.00141945
17,273.104,1.81607,1.64986,2.40328,0.75182,0.68164,0.79117,0.48721,1.7672,1.83265,2.76291,0.00140295,0.00140295,0.00140295
18,285.277,1.7641,1.65557,2.48759,0.75693,0.67322,0.78143,0.45008,1.84395,1.8486,2.85258,0.00138644,0.00138644,0.00138644
19,297.421,1.73689,1.63285,2.36639,0.63827,0.79119,0.80819,0.48252,1.70045,2.38759,2.74108,0.00136994,0.00136994,0.00136994
20,309.519,1.69818,1.55134,2.34964,0.81406,0.72882,0.82401,0.50474,1.72325,1.78887,2.69989,0.00135344,0.00135344,0.00135344
21,321.806,1.69096,1.57359,2.36227,0.80663,0.75705,0.83325,0.55132,1.59138,1.63325,2.61021,0.00133693,0.00133693,0.00133693
22,334.218,1.69122,1.51849,2.34427,0.77215,0.68164,0.77382,0.49939,1.59327,1.89583,2.6643,0.00132043,0.00132043,0.00132043
