epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.9748,3.30813,3.97173,4.14524,0,0,0,0,3.3788,4.34146,4.20797,0.000546249,0.000546249,0.000546249
2,69.0037,3.09792,3.14643,3.53196,0.00655,0.04479,0.00362,0.00083,3.23755,4.18645,4.25224,0.00109101,0.00109101,0.00109101
3,101.052,2.8057,2.91965,3.22847,0.26839,0.2792,0.16745,0.04496,2.85517,3.12313,4.17745,0.00162476,0.00162476,0.00162476
4,132.95,2.67578,2.75041,3.20335,0.24437,0.263,0.14709,0.04352,nan,nan,nan,0.00161749,0.00161749,0.00161749
5,164.804,2.62848,2.56366,3.06004,0.56255,0.39551,0.42384,0.19257,2.57878,2.89401,3.64454,0.00160099,0.00160099,0.00160099
6,196.762,2.58021,2.3879,2.9584,0.50169,0.46564,0.47415,0.20465,2.42988,2.69976,3.31259,0.00158448,0.00158448,0.00158448
7,228.799,2.41171,2.39533,2.94087,0.41671,0.60813,0.52486,0.25046,2.33183,2.27688,3.22121,0.00156798,0.00156798,0.00156798
8,260.884,2.3292,2.26946,2.7938,0.58246,0.5221,0.61292,0.33331,2.22526,2.21317,3.24437,0.00155148,0.00155148,0.00155148
9,292.79,2.22856,1.98893,2.7111,0.57599,0.53519,0.55767,0.28804,2.4408,2.84805,3.33338,0.00153497,0.00153497,0.00153497
10,324.731,2.26771,2.03068,2.79304,0.68673,0.5294,0.60162,0.27244,2.28628,2.28851,3.16413,0.00151847,0.00151847,0.00151847
11,356.467,2.15521,2.00842,2.67827,0.70255,0.52845,0.69675,0.35061,2.22173,2.14493,3.06588,0.00150197,0.00150197,0.00150197
12,388.346,2.19315,2.01511,2.71237,0.66581,0.63566,0.69299,0.32932,2.12645,2.20641,3.06048,0.00148546,0.00148546,0.00148546
13,420.226,2.04356,1.97209,2.63992,0.7492,0.65383,0.7571,0.42098,2.00878,1.87874,2.92646,0.00146896,0.00146896,0.00146896
14,452.158,1.92303,1.84216,2.59423,0.79051,0.64797,0.77274,0.47567,1.85277,2.04214,2.95564,0.00145246,0.00145246,0.00145246
15,484.114,1.86633,1.69914,2.48913,0.7499,0.71528,0.78304,0.48136,1.85361,1.85905,3.02026,0.00143595,0.00143595,0.00143595
16,516.127,1.85353,1.65276,2.44944,0.73145,0.70297,0.76867,0.45203,1.86102,1.87549,2.88379,0.00141945,0.00141945,0.00141945
17,547.907,1.80083,1.57979,2.36639,0.68834,0.75674,0.80734,0.47833,1.74563,1.99038,2.76268,0.00140295,0.00140295,0.00140295
18,579.699,1.77187,1.57266,2.41202,0.73631,0.70396,0.79944,0.46143,1.8409,1.71434,2.80549,0.00138644,0.00138644,0.00138644
19,611.475,1.73163,1.51477,2.33366,0.71326,0.73388,0.84019,0.51815,1.70585,1.61111,2.73721,0.00136994,0.00136994,0.00136994
20,643.367,1.67639,1.49374,2.29353,0.85012,0.74004,0.85387,0.5713,1.62075,1.5458,2.67003,0.00135344,0.00135344,0.00135344
21,675.297,1.6704,1.45753,2.31173,0.83291,0.77009,0.8564,0.53656,1.60448,1.47932,2.66346,0.00133693,0.00133693,0.00133693
22,707.023,1.64088,1.41697,2.30534,0.78544,0.81025,0.85039,0.53027,1.597,1.56063,2.6404,0.00132043,0.00132043,0.00132043
23,738.798,1.60404,1.36401,2.26313,0.84467,0.76621,0.85624,0.52141,1.67811,1.51403,2.64611,0.00130393,0.00130393,0.00130393
24,770.601,1.6063,1.37225,2.26703,0.78817,0.75606,0.83016,0.53518,1.55844,1.66002,2.65275,0.00128742,0.00128742,0.00128742
25,802.371,1.54441,1.35679,2.2239,0.80015,0.77983,0.85383,0.55759,1.52371,1.41199,2.55351,0.00127092,0.00127092,0.00127092
26,834.171,1.58248,1.32992,2.20234,0.8003,0.80192,0.86847,0.5898,1.5196,1.37686,2.93102,0.00125442,0.00125442,0.00125442
27,866.064,1.53311,1.32511,2.20719,0.84715,0.799,0.87954,0.59369,1.50923,1.3672,2.50041,0.00123791,0.00123791,0.00123791
28,897.94,1.53155,1.30797,2.17364,0.82205,0.75857,0.84761,0.53547,1.57371,1.42935,2.67393,0.00122141,0.00122141,0.00122141
29,929.711,1.53648,1.29713,2.17171,0.86687,0.75651,0.87206,0.5827,1.52073,1.46398,2.60173,0.00120491,0.00120491,0.00120491
30,961.472,1.51153,1.28817,2.1684,0.81962,0.73999,0.83659,0.56739,1.51987,1.46499,2.51663,0.0011884,0.0011884,0.0011884
31,993.311,1.50465,1.28234,2.12713,0.84061,0.84723,0.88469,0.6054,1.39471,1.27363,2.51809,0.0011719,0.0011719,0.0011719
32,1025.19,1.5319,1.25683,2.1682,0.82121,0.8089,0.88373,0.60425,1.45813,1.39625,2.52433,0.0011554,0.0011554,0.0011554
33,1056.99,1.48485,1.23407,2.07158,0.83901,0.80053,0.87363,0.60514,1.43609,1.31325,2.49193,0.00113889,0.00113889,0.00113889
34,1088.93,1.45549,1.15207,2.0902,0.84181,0.78693,0.88261,0.60528,1.3903,1.21086,2.48393,0.00112239,0.00112239,0.00112239
35,1120.69,1.4484,1.19172,2.06712,0.83105,0.8368,0.87919,0.60441,1.43345,1.30937,2.51214,0.00110589,0.00110589,0.00110589
36,1152.53,1.39076,1.16434,2.0719,0.81988,0.83936,0.88899,0.60558,1.41474,1.21996,2.48485,0.00108938,0.00108938,0.00108938
37,1184.48,1.49323,1.27896,2.21536,0.86991,0.8286,0.90478,0.62359,1.38452,1.12569,2.44016,0.00107288,0.00107288,0.00107288
38,1216.33,1.36828,1.15154,2.08309,0.8429,0.81007,0.90076,0.63211,1.34524,1.16707,2.43881,0.00105638,0.00105638,0.00105638
39,1248.24,1.44669,1.21177,2.11699,0.83625,0.86416,0.90979,0.64659,1.33792,1.17694,2.51699,0.00103987,0.00103987,0.00103987
40,1280.07,1.3848,1.1156,2.06548,0.83344,0.81014,0.88003,0.60689,1.33759,1.15942,2.48932,0.00102337,0.00102337,0.00102337
41,1311.83,1.39249,1.15995,2.10533,0.86279,0.81099,0.89465,0.64933,1.28558,1.14829,2.39492,0.00100687,0.00100687,0.00100687
42,1343.74,1.36427,1.09842,2.02605,0.83074,0.82534,0.90849,0.64318,1.3156,1.12624,2.39615,0.000990365,0.000990365,0.000990365
43,1375.59,1.35876,1.16098,2.02176,0.86714,0.85186,0.89803,0.64594,1.29528,1.132,2.41647,0.000973861,0.000973861,0.000973861
44,1407.4,1.38724,1.18052,2.07742,0.861,0.83649,0.90719,0.63026,1.33298,1.16768,2.44018,0.000957358,0.000957358,0.000957358
45,1439.22,1.37833,1.10235,2.03149,0.8289,0.83849,0.89784,0.63572,1.24429,1.1292,2.32939,0.000940855,0.000940855,0.000940855
46,1470.94,1.40072,1.09633,2.16513,0.85145,0.84822,0.90625,0.65022,1.29212,1.2098,2.41393,0.000924352,0.000924352,0.000924352
47,1502.91,1.4403,1.13724,2.09143,0.83512,0.86731,0.90518,0.65179,1.27876,1.10059,2.36263,0.000907848,0.000907848,0.000907848
48,1534.77,1.36152,1.10043,2.04093,0.8882,0.84876,0.91648,0.64971,1.26933,1.07772,2.3944,0.000891345,0.000891345,0.000891345
49,1566.49,1.34235,1.11048,1.9877,0.85218,0.82978,0.9088,0.65391,1.2675,1.15319,2.3228,0.000874842,0.000874842,0.000874842
50,1598.38,1.3273,1.11149,2.08209,0.89869,0.83271,0.9186,0.67312,1.23971,1.09341,2.32877,0.000858338,0.000858338,0.000858338
51,1630.32,1.3092,1.07662,2.03024,0.87562,0.84462,0.91017,0.66746,1.21607,1.04897,2.2716,0.000841835,0.000841835,0.000841835
52,1662.06,1.32281,1.00389,1.94365,0.87956,0.86858,0.91581,0.69213,1.15623,1.01541,2.33643,0.000825332,0.000825332,0.000825332
53,1694.08,1.31523,1.06108,2.00834,0.88561,0.86027,0.90835,0.67964,1.1717,1.09193,2.2886,0.000808828,0.000808828,0.000808828
54,1725.85,1.31154,0.99384,1.94027,0.88093,0.84807,0.90192,0.66991,1.20741,1.08161,2.27945,0.000792325,0.000792325,0.000792325
55,1757.63,1.29148,1.03304,1.96047,0.87066,0.8701,0.91446,0.67237,1.213,1.01228,2.26503,0.000775822,0.000775822,0.000775822
56,1789.33,1.28202,1.00796,1.95447,0.86867,0.87778,0.91916,0.67563,1.19739,1.01859,2.43299,0.000759318,0.000759318,0.000759318
57,1821.16,1.31631,1.02315,1.99367,0.87318,0.87269,0.92418,0.67319,1.1983,1.04826,2.27858,0.000742815,0.000742815,0.000742815
58,1852.93,1.25552,0.98067,1.94522,0.87757,0.87249,0.91562,0.67748,1.18226,0.96585,2.26327,0.000726312,0.000726312,0.000726312
59,1884.67,1.24531,0.99866,1.90955,0.88786,0.85352,0.90815,0.67395,1.19049,1.05157,2.26292,0.000709809,0.000709809,0.000709809
60,1916.51,1.29242,1.04133,1.96561,0.86285,0.88229,0.90651,0.66686,1.17254,1.0296,2.24779,0.000693305,0.000693305,0.000693305
61,1948.4,1.27424,1.03138,1.95817,0.86203,0.86513,0.92228,0.68472,1.17328,0.95395,2.27855,0.000676802,0.000676802,0.000676802
62,1980.33,1.26074,0.98392,1.91514,0.87791,0.86852,0.91893,0.66935,1.1651,0.95793,2.24138,0.000660299,0.000660299,0.000660299
63,2012.24,1.27528,1.00536,1.95282,0.87124,0.87697,0.92467,0.69113,1.14519,0.9163,2.32988,0.000643795,0.000643795,0.000643795
64,2044.15,1.29083,0.96883,1.92619,0.89335,0.86143,0.92355,0.68465,1.16271,0.9588,2.30434,0.000627292,0.000627292,0.000627292
65,2075.92,1.29221,1.05781,2.00353,0.85065,0.86482,0.91812,0.6822,1.16359,0.9799,2.25141,0.000610789,0.000610789,0.000610789
66,2107.85,1.24068,0.95822,1.89793,0.89323,0.86486,0.92499,0.69282,1.14354,0.93496,2.21648,0.000594286,0.000594286,0.000594286
67,2139.75,1.29811,1.01968,1.94912,0.88395,0.86813,0.92157,0.68483,1.16665,0.95994,2.22818,0.000577782,0.000577782,0.000577782
68,2171.51,1.26193,0.96446,1.93508,0.88102,0.87581,0.9246,0.70396,1.10334,0.93888,2.23341,0.000561279,0.000561279,0.000561279
69,2203.45,1.21754,0.91642,1.93369,0.85715,0.88743,0.92013,0.69787,1.12809,0.964,2.30714,0.000544776,0.000544776,0.000544776
70,2235.16,1.24295,0.97843,2.02663,0.87963,0.89187,0.92615,0.70346,1.08407,0.89436,2.38411,0.000528272,0.000528272,0.000528272
71,2267.07,1.22794,0.94499,1.98588,0.87155,0.87777,0.92685,0.69654,1.13505,0.94112,2.20281,0.000511769,0.000511769,0.000511769
72,2298.91,1.26208,0.98144,1.94027,0.89009,0.86319,0.92584,0.70568,1.09799,0.90562,2.33184,0.000495266,0.000495266,0.000495266
73,2330.8,1.22136,0.93961,1.93476,0.88025,0.88154,0.92522,0.70511,1.10134,0.9374,2.25078,0.000478762,0.000478762,0.000478762
74,2362.7,1.19451,0.91576,1.86419,0.8861,0.87762,0.92188,0.70413,1.09412,0.94476,2.17852,0.000462259,0.000462259,0.000462259
75,2394.48,1.19304,0.89317,1.84223,0.87981,0.87751,0.92017,0.69578,1.11639,0.92402,2.14467,0.000445756,0.000445756,0.000445756
76,2426.32,1.21739,0.92001,1.89359,0.86584,0.87392,0.91505,0.69922,1.10859,0.97174,2.16899,0.000429253,0.000429253,0.000429253
77,2458.28,1.17236,0.89526,1.82805,0.88511,0.8963,0.9253,0.69351,1.1118,0.91523,2.17961,0.000412749,0.000412749,0.000412749
78,2490.16,1.1791,0.88077,1.80784,0.87533,0.89146,0.92564,0.71566,1.04139,0.84786,2.2142,0.000396246,0.000396246,0.000396246
79,2522.06,1.18892,0.88448,1.92034,0.88897,0.87437,0.92087,0.70456,1.05703,0.93422,2.1658,0.000379743,0.000379743,0.000379743
80,2553.94,1.18866,0.93434,1.90617,0.89126,0.88119,0.92433,0.71206,1.07948,0.91527,2.16429,0.000363239,0.000363239,0.000363239
81,2585.76,1.23333,0.96003,1.93577,0.87496,0.90097,0.92486,0.70667,1.09527,0.92596,2.16909,0.000346736,0.000346736,0.000346736
82,2617.66,1.2337,0.97395,1.89657,0.87347,0.86755,0.91611,0.69934,1.06642,0.89769,2.16489,0.000330233,0.000330233,0.000330233
83,2649.52,1.17328,0.90124,1.92424,0.88884,0.86978,0.92218,0.69741,1.0967,0.918,2.15692,0.000313729,0.000313729,0.000313729
84,2681.4,1.15219,0.89726,1.81728,0.87785,0.90529,0.9254,0.71265,1.05492,0.86288,2.15641,0.000297226,0.000297226,0.000297226
85,2713.31,1.1467,0.85296,1.83128,0.88027,0.89307,0.9262,0.7197,1.03581,0.87227,2.20653,0.000280723,0.000280723,0.000280723
86,2745.24,1.15908,0.86991,1.82673,0.86179,0.89183,0.92445,0.70722,1.08247,0.87536,2.12638,0.00026422,0.00026422,0.00026422
