epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.8788,3.57025,3.63139,4.02451,0,0,0,0,3.96583,4.17615,4.25247,0.000546249,0.000546249,0.000546249
2,90.063,3.17182,2.71954,3.24375,0.03936,0.4766,0.08238,0.03144,3.36639,3.51763,3.60555,0.00109101,0.00109101,0.00109101
3,103.191,2.83151,2.54078,2.91549,0.41723,0.37967,0.3503,0.12337,2.85814,2.54452,3.639,0.00162476,0.00162476,0.00162476
4,116.293,2.67039,2.34015,2.87026,0.27642,0.38939,0.26303,0.09612,2.62392,2.39602,3.20603,0.00161749,0.00161749,0.00161749
5,129.313,2.64856,2.18719,2.73414,0.3804,0.4053,0.3228,0.13293,2.57564,2.42238,3.0227,0.00160099,0.00160099,0.00160099
6,142.435,2.50679,2.02915,2.62863,0.39569,0.52321,0.46783,0.20613,2.34534,2.20201,2.85523,0.00158448,0.00158448,0.00158448
7,155.408,2.38925,1.99517,2.61346,0.41917,0.55386,0.47996,0.23436,2.35785,2.17386,2.90525,0.00156798,0.00156798,0.00156798
8,168.353,2.27861,1.86864,2.54671,0.59886,0.65106,0.63615,0.34021,2.15609,1.92143,2.89406,0.00155148,0.00155148,0.00155148
9,181.307,2.15866,1.66728,2.40785,0.65258,0.65865,0.65341,0.35574,2.02666,1.90205,2.71527,0.00153497,0.00153497,0.00153497
10,194.243,2.15854,1.74152,2.49173,0.64661,0.67058,0.68166,0.3925,1.92827,1.69018,2.58896,0.00151847,0.00151847,0.00151847
11,207.165,2.09832,1.67965,2.44729,0.66149,0.66841,0.71702,0.40873,1.98935,1.76346,2.64853,0.00150197,0.00150197,0.00150197
12,220.087,1.99126,1.63541,2.47676,0.69506,0.69753,0.73091,0.38883,1.98072,1.87942,2.77599,0.00148546,0.00148546,0.00148546
13,232.892,1.97329,1.63575,2.47415,0.78695,0.75641,0.81627,0.47397,1.85829,1.53645,2.54868,0.00146896,0.00146896,0.00146896
14,245.795,1.92706,1.58478,2.42385,0.8069,0.70529,0.81414,0.49077,1.79512,1.68929,2.58552,0.00145246,0.00145246,0.00145246
15,258.759,1.94633,1.45642,2.31602,0.77562,0.72977,0.80115,0.4809,1.79579,1.60758,2.56022,0.00143595,0.00143595,0.00143595
16,271.548,1.85423,1.38923,2.27705,0.77551,0.73581,0.81436,0.49045,1.7363,1.60558,2.4136,0.00141945,0.00141945,0.00141945
17,284.499,1.8119,1.33669,2.19189,0.79402,0.70783,0.80359,0.47384,1.8138,1.44819,2.48868,0.00140295,0.00140295,0.00140295
18,297.547,1.80837,1.36922,2.22663,0.79738,0.74536,0.81902,0.50704,1.69392,1.55748,2.38438,0.00138644,0.00138644,0.00138644
19,310.692,1.73982,1.32791,2.18172,0.83438,0.77313,0.86316,0.55531,1.56498,1.37652,2.3817,0.00136994,0.00136994,0.00136994
20,323.799,1.70365,1.25591,2.11439,0.85433,0.78992,0.88561,0.58265,1.58308,1.25822,2.37271,0.00135344,0.00135344,0.00135344
21,336.942,1.6963,1.26521,2.12425,0.8404,0.80409,0.88032,0.57024,1.54178,1.3713,2.33356,0.00133693,0.00133693,0.00133693
22,349.935,1.64487,1.24677,2.10056,0.82717,0.7387,0.84629,0.54358,1.59551,1.80263,2.34691,0.00132043,0.00132043,0.00132043
23,363.32,1.60613,1.2235,2.04606,0.84208,0.82626,0.88769,0.59302,1.53107,1.36722,2.35889,0.00130393,0.00130393,0.00130393
24,376.343,1.56042,1.21002,2.08886,0.83339,0.8111,0.87164,0.5789,1.51132,1.28151,2.28515,0.00128742,0.00128742,0.00128742
25,389.266,1.55366,1.20574,2.05011,0.87127,0.79924,0.89569,0.6164,1.45956,1.22956,2.28137,0.00127092,0.00127092,0.00127092
26,402.336,1.57568,1.17071,2.0091,0.86463,0.84112,0.90311,0.62532,1.39152,1.15008,2.23135,0.00125442,0.00125442,0.00125442
