epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.537,3.14846,4.77385,4.4236,0,0,0,0,2.99814,4.56979,4.1955,0.000546249,0.000546249,0.000546249
2,101.726,2.95885,4.16434,3.9207,0.00606,0.27407,0.03403,0.01461,2.71983,5.37929,3.84776,0.00109101,0.00109101,0.00109101
3,120.815,2.80248,3.78296,3.67473,0.04175,0.6195,0.06544,0.01937,2.85251,4.57121,4.0434,0.00162476,0.00162476,0.00162476
4,139.828,2.80702,3.45935,3.54076,0.18727,0.33983,0.16427,0.04494,2.80321,3.56167,3.85289,0.00161749,0.00161749,0.00161749
5,158.943,2.71037,3.19646,3.46661,0.21702,0.34859,0.16907,0.06426,2.86121,3.29814,3.92578,0.00160099,0.00160099,0.00160099
6,177.966,2.67242,2.98468,3.46931,0.18525,0.39824,0.15625,0.04628,2.65151,3.62826,3.8488,0.00158448,0.00158448,0.00158448
7,196.987,2.49395,2.89183,3.35503,0.23151,0.4026,0.24967,0.08517,2.50399,3.06202,3.55686,0.00156798,0.00156798,0.00156798
8,215.987,2.4785,2.92418,3.30358,0.30395,0.44142,0.33229,0.14187,2.47146,2.62767,3.43771,0.00155148,0.00155148,0.00155148
9,234.995,2.45061,2.80717,3.31339,0.46695,0.50347,0.46669,0.19172,2.40263,2.50354,3.45473,0.00153497,0.00153497,0.00153497
10,254.082,2.39147,2.55229,3.2454,0.41861,0.48203,0.44603,0.20266,2.37378,2.71525,3.3989,0.00151847,0.00151847,0.00151847
11,273.096,2.38696,2.52144,3.1551,0.38775,0.52282,0.37795,0.13448,2.46261,2.41515,3.37593,0.00150197,0.00150197,0.00150197
12,292.087,2.28776,2.4488,3.09244,0.46343,0.5504,0.54867,0.26055,2.32385,2.51185,3.51484,0.00148546,0.00148546,0.00148546
13,311.101,2.18686,2.33382,3.06585,0.55218,0.52705,0.55538,0.27073,2.37048,2.43462,3.29349,0.00146896,0.00146896,0.00146896
14,330.198,2.15691,2.27352,3.01203,0.59187,0.58734,0.6168,0.30204,2.18319,2.27606,3.32872,0.00145246,0.00145246,0.00145246
15,349.266,2.10554,2.19322,3.01844,0.57275,0.49988,0.51731,0.22598,2.29324,2.9587,3.34201,0.00143595,0.00143595,0.00143595
16,368.193,2.06989,2.19115,2.98897,0.57428,0.65039,0.66439,0.34592,2.05671,2.15329,3.13043,0.00141945,0.00141945,0.00141945
17,387.212,2.05871,2.11838,2.98966,0.63623,0.59422,0.63315,0.34037,2.06404,2.2387,3.17439,0.00140295,0.00140295,0.00140295
18,406.164,1.94252,2.01189,2.88546,0.67419,0.62152,0.68143,0.3884,2.04127,2.07414,3.11978,0.00138644,0.00138644,0.00138644
19,425.167,2.01375,2.00543,2.9221,0.55856,0.55068,0.58021,0.26641,2.16266,2.22856,3.20221,0.00136994,0.00136994,0.00136994
20,444.112,1.9371,1.97508,2.88968,0.70011,0.64905,0.70367,0.39772,1.89806,1.95206,3.03895,0.00135344,0.00135344,0.00135344
21,463.117,1.90342,1.88928,2.82507,0.70689,0.65711,0.71084,0.40532,1.88694,1.9271,3.08202,0.00133693,0.00133693,0.00133693
22,482.111,1.89179,1.88645,2.90525,0.75617,0.60996,0.72166,0.40479,1.86299,1.92449,3.08111,0.00132043,0.00132043,0.00132043
23,501.112,1.84292,1.87842,2.79892,0.57485,0.6726,0.72451,0.39879,2.00839,1.96154,3.04146,0.00130393,0.00130393,0.00130393
24,520.038,1.83738,1.8422,2.74773,0.71195,0.66174,0.72288,0.42727,1.81697,1.90627,2.96725,0.00128742,0.00128742,0.00128742
25,539.062,1.77393,1.78373,2.72279,0.77072,0.64417,0.74922,0.43182,1.80527,1.94052,2.9571,0.00127092,0.00127092,0.00127092
