epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.0284,3.67942,3.45454,4.0421,0.00078,0.0037,0.0004,4e-05,3.95987,4.20887,4.27467,0.000546249,0.000546249,0.000546249
2,90.3227,3.17069,2.72294,3.39921,0.0564,0.46025,0.08372,0.02978,3.25322,3.49731,3.78338,0.00109101,0.00109101,0.00109101
3,104.008,2.89059,2.6649,3.03994,0.14788,0.26507,0.13882,0.03362,2.7742,3.55401,3.39933,0.00162476,0.00162476,0.00162476
4,117.599,2.7106,2.58713,2.93939,0.1665,0.38787,0.11795,0.03959,2.79874,6.85064,4.99366,0.00161749,0.00161749,0.00161749
5,131.251,2.68153,2.44314,2.77253,0.3121,0.41093,0.30858,0.1468,2.5333,2.73489,3.02157,0.00160099,0.00160099,0.00160099
6,144.897,2.61787,2.22855,2.66946,0.49668,0.39715,0.35975,0.17126,2.44523,2.65279,2.93861,0.00158448,0.00158448,0.00158448
7,158.525,2.4611,2.22639,2.62863,0.30477,0.39325,0.33899,0.17205,2.42251,2.5058,2.93966,0.00156798,0.00156798,0.00156798
8,171.947,2.39057,2.1455,2.52117,0.55235,0.53204,0.56937,0.30571,2.15489,2.19733,2.82073,0.00155148,0.00155148,0.00155148
9,185.558,2.25359,1.91558,2.41657,0.56089,0.5722,0.56434,0.30953,2.19856,2.04321,2.79295,0.00153497,0.00153497,0.00153497
10,199.291,2.32143,1.93346,2.47043,0.67116,0.5816,0.62599,0.33829,2.14615,1.92305,2.6198,0.00151847,0.00151847,0.00151847
11,212.866,2.18299,1.85372,2.35277,0.63386,0.55345,0.60104,0.30369,2.27634,2.13333,2.70956,0.00150197,0.00150197,0.00150197
12,226.318,2.20643,1.82253,2.39174,0.59368,0.62552,0.64021,0.35942,2.05409,1.91238,2.63863,0.00148546,0.00148546,0.00148546
13,239.906,2.1005,1.81813,2.3446,0.69342,0.68649,0.72038,0.42734,1.9743,1.74072,2.67826,0.00146896,0.00146896,0.00146896
14,253.512,1.95419,1.78399,2.34133,0.76984,0.65068,0.75661,0.44491,1.92761,2.03364,2.61386,0.00145246,0.00145246,0.00145246
15,267.193,1.95274,1.64346,2.21177,0.77562,0.69346,0.78798,0.46052,1.84986,1.7604,2.62957,0.00143595,0.00143595,0.00143595
