epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.2411,3.10009,4.26937,4.22262,0,0,0,0,3.01707,4.56479,4.21785,0.000546249,0.000546249,0.000546249
2,87.0117,3.01078,3.56988,3.70668,0.0182,0.21761,0.02863,0.01405,2.73171,4.20177,3.74003,0.00109101,0.00109101,0.00109101
3,98.6266,2.80186,3.44507,3.46053,0.21596,0.24643,0.13241,0.03919,2.77865,3.95795,4.07864,0.00162476,0.00162476,0.00162476
4,110.116,2.66325,3.23779,3.4178,0.17514,0.29723,0.1251,0.03659,2.8788,3.6933,4.37216,0.00161749,0.00161749,0.00161749
5,121.665,2.61127,3.0707,3.30639,0.24607,0.38021,0.22493,0.07447,2.46413,3.2187,3.63866,0.00160099,0.00160099,0.00160099
6,133.213,2.61147,2.80277,3.22252,0.19936,0.51103,0.22688,0.08999,2.4545,3.24922,3.49379,0.00158448,0.00158448,0.00158448
7,144.776,2.44751,2.83603,3.16263,0.36448,0.45998,0.36622,0.17711,2.37974,2.70682,3.4367,0.00156798,0.00156798,0.00156798
8,156.33,2.36349,2.60366,3.04896,0.50105,0.48711,0.4533,0.18836,2.24873,3.33472,3.42959,0.00155148,0.00155148,0.00155148
9,167.892,2.277,2.3964,2.969,0.53049,0.51549,0.51831,0.24217,2.2414,2.62154,3.39244,0.00153497,0.00153497,0.00153497
10,179.469,2.30507,2.38848,3.01237,0.39395,0.57645,0.46557,0.20761,2.19306,2.66081,3.30482,0.00151847,0.00151847,0.00151847
11,190.935,2.18333,2.3613,2.93282,0.46321,0.53022,0.54123,0.27882,2.1183,2.60536,3.29762,0.00150197,0.00150197,0.00150197
12,202.51,2.20096,2.30131,2.94907,0.58853,0.60583,0.62985,0.2967,2.1231,2.25305,3.19622,0.00148546,0.00148546,0.00148546
13,214.063,2.0761,2.23111,2.85665,0.6285,0.62629,0.65221,0.34444,1.9483,2.11679,3.1465,0.00146896,0.00146896,0.00146896
14,225.579,2.00407,2.18997,2.82035,0.69232,0.66518,0.73248,0.39689,1.90129,2.10589,3.05387,0.00145246,0.00145246,0.00145246
15,237.114,1.95907,2.01733,2.76773,0.71704,0.64904,0.70375,0.37632,1.90959,2.02928,3.02197,0.00143595,0.00143595,0.00143595
16,248.676,1.91774,1.93248,2.69664,0.68947,0.68649,0.74291,0.44712,1.82772,2.12704,2.92245,0.00141945,0.00141945,0.00141945
17,260.26,1.87827,1.8426,2.61457,0.7521,0.65955,0.73863,0.4385,1.7769,2.05433,2.94181,0.00140295,0.00140295,0.00140295
