epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9053,3.33201,3.98951,4.17518,0,0,0,0,3.39999,4.31768,4.24376,0.000546249,0.000546249,0.000546249
2,80.2122,3.16429,3.30665,3.56533,0.01173,0.07593,0.01094,0.00408,3.37618,4.23492,4.18838,0.00109101,0.00109101,0.00109101
3,88.4936,2.88866,3.1876,3.29516,0.09549,0.23327,0.07371,0.02554,3.05751,4.04037,4.13937,0.00162476,0.00162476,0.00162476
4,96.6796,2.73397,3.0054,3.22448,0.26648,0.21823,0.12292,0.03824,2.85285,3.90839,3.86586,0.00161749,0.00161749,0.00161749
5,104.949,2.70213,2.83846,3.09597,0.24548,0.37974,0.20963,0.07592,2.54474,3.09415,3.39521,0.00160099,0.00160099,0.00160099
6,113.177,2.69011,2.65192,3.00595,0.32217,0.41604,0.2734,0.10997,2.47368,2.87249,3.25071,0.00158448,0.00158448,0.00158448
7,121.411,2.50739,2.64939,2.94508,0.3471,0.39905,0.29089,0.13406,2.5066,2.95623,3.30427,0.00156798,0.00156798,0.00156798
8,129.648,2.45038,2.45158,2.82057,0.52854,0.54802,0.51766,0.23155,2.29267,2.87433,3.1829,0.00155148,0.00155148,0.00155148
9,137.858,2.35511,2.25894,2.73999,0.48031,0.4658,0.47859,0.23923,2.29583,2.4114,3.10798,0.00153497,0.00153497,0.00153497
10,146.092,2.41254,2.25889,2.80797,0.56589,0.59677,0.57197,0.2574,2.23185,2.45648,3.05872,0.00151847,0.00151847,0.00151847
11,154.3,2.2599,2.24062,2.69376,0.56428,0.50219,0.56419,0.29923,2.21611,2.31077,3.0218,0.00150197,0.00150197,0.00150197
12,162.547,2.28137,2.22191,2.75318,0.60915,0.57836,0.61561,0.31155,2.16541,2.18222,3.10333,0.00148546,0.00148546,0.00148546
13,170.797,2.1747,2.18413,2.66519,0.61557,0.64502,0.66616,0.34212,2.02381,2.18695,2.9634,0.00146896,0.00146896,0.00146896
14,179.012,2.06976,2.09769,2.6442,0.65044,0.56419,0.61591,0.33687,2.05869,2.43687,3.05241,0.00145246,0.00145246,0.00145246
15,187.255,2.08338,1.99666,2.58512,0.65294,0.60591,0.66923,0.37157,2.00732,2.0252,2.94469,0.00143595,0.00143595,0.00143595
16,195.481,2.04127,1.92816,2.54233,0.71534,0.62473,0.69675,0.38946,1.9447,1.99296,2.82783,0.00141945,0.00141945,0.00141945
17,203.724,2.00292,1.81437,2.45176,0.6389,0.5272,0.60352,0.3198,2.11839,2.2812,3.01358,0.00140295,0.00140295,0.00140295
18,211.94,1.97982,1.82748,2.50502,0.60243,0.65718,0.68603,0.37534,1.98276,2.01715,2.95567,0.00138644,0.00138644,0.00138644
19,220.13,1.89271,1.76056,2.39002,0.74039,0.63196,0.75516,0.43547,1.84016,1.98005,2.75153,0.00136994,0.00136994,0.00136994
20,228.28,1.87241,1.73434,2.38024,0.76146,0.63064,0.70761,0.40948,1.93478,1.92625,2.82327,0.00135344,0.00135344,0.00135344
21,236.476,1.86605,1.72972,2.39703,0.79375,0.69576,0.80623,0.51488,1.67996,1.77869,2.7194,0.00133693,0.00133693,0.00133693
22,244.688,1.83906,1.67727,2.39598,0.68871,0.61886,0.69332,0.39099,1.77357,2.42869,2.73444,0.00132043,0.00132043,0.00132043
23,252.921,1.76839,1.61225,2.31971,0.76543,0.74328,0.81571,0.46283,1.76056,1.89806,2.64496,0.00130393,0.00130393,0.00130393
24,261.094,1.76143,1.60923,2.33548,0.80264,0.70821,0.79269,0.49327,1.79619,1.79381,2.73,0.00128742,0.00128742,0.00128742
25,269.255,1.72402,1.61978,2.32579,0.80272,0.7321,0.82057,0.51702,1.67622,1.65678,2.72753,0.00127092,0.00127092,0.00127092
26,277.462,1.75461,1.53216,2.29364,0.8312,0.72397,0.83415,0.53368,1.72078,1.66729,2.79229,0.00125442,0.00125442,0.00125442
27,285.64,1.73501,1.57938,2.30069,0.81533,0.77693,0.8621,0.54111,1.6445,1.56879,2.67124,0.00123791,0.00123791,0.00123791
28,293.851,1.69089,1.4983,2.25997,0.77704,0.74725,0.81296,0.52084,1.73729,1.76487,2.90287,0.00122141,0.00122141,0.00122141
29,302.062,1.71172,1.51983,2.26998,0.79897,0.78247,0.86728,0.54387,1.64277,1.53096,2.72997,0.00120491,0.00120491,0.00120491
30,310.259,1.67349,1.49927,2.21704,0.77384,0.71489,0.80313,0.50208,1.72952,1.62685,2.59435,0.0011884,0.0011884,0.0011884
31,318.472,1.67293,1.49014,2.21395,0.81474,0.79182,0.86239,0.5637,1.56609,1.58632,2.56728,0.0011719,0.0011719,0.0011719
32,326.665,1.68316,1.43301,2.2245,0.8214,0.76014,0.84939,0.576,1.50808,1.63522,2.63798,0.0011554,0.0011554,0.0011554
33,334.863,1.66186,1.3975,2.157,0.85494,0.73374,0.84472,0.55223,1.63799,1.57958,2.62333,0.00113889,0.00113889,0.00113889
34,343.077,1.63658,1.35491,2.17427,0.79474,0.81702,0.8806,0.56096,1.55058,1.52989,2.48455,0.00112239,0.00112239,0.00112239
35,351.271,1.62011,1.37892,2.13838,0.83804,0.76736,0.86641,0.56282,1.61559,1.55869,2.67984,0.00110589,0.00110589,0.00110589
36,359.41,1.5751,1.35158,2.17863,0.82059,0.82131,0.87757,0.56074,1.61331,1.4771,2.60437,0.00108938,0.00108938,0.00108938
37,367.589,1.71836,1.4735,2.30157,0.79593,0.74876,0.86758,0.54883,1.55495,1.54062,2.49269,0.00107288,0.00107288,0.00107288
38,375.735,1.57694,1.31075,2.16537,0.86272,0.80479,0.87843,0.58172,1.4723,1.30208,2.43891,0.00105638,0.00105638,0.00105638
39,383.921,1.62734,1.38632,2.19013,0.85054,0.83346,0.90352,0.5873,1.46583,1.31541,2.42641,0.00103987,0.00103987,0.00103987
40,392.075,1.52766,1.30803,2.14747,0.85656,0.79534,0.89632,0.6086,1.48859,1.36643,2.57041,0.00102337,0.00102337,0.00102337
41,400.251,1.56913,1.31864,2.16753,0.82194,0.80966,0.89321,0.58534,1.5183,1.40528,2.45444,0.00100687,0.00100687,0.00100687
42,408.438,1.52525,1.28109,2.11916,0.84185,0.79482,0.87887,0.57849,1.47964,1.39241,2.473,0.000990365,0.000990365,0.000990365
43,416.611,1.51907,1.36687,2.11236,0.86078,0.7869,0.88129,0.5966,1.47886,1.38197,2.58336,0.000973861,0.000973861,0.000973861
44,424.748,1.53197,1.36507,2.1244,0.84973,0.82495,0.89631,0.6061,1.43616,1.35266,2.43462,0.000957358,0.000957358,0.000957358
45,432.938,1.54494,1.28581,2.10802,0.80856,0.80423,0.89847,0.59777,1.42056,1.37317,2.37413,0.000940855,0.000940855,0.000940855
46,441.115,1.52569,1.27312,2.17403,0.83303,0.78328,0.87407,0.5948,1.39494,1.62729,2.39812,0.000924352,0.000924352,0.000924352
